datetime,nuclear_power,not_renewable,renewable,energy_price,total_energy_feeding
2019-04-01 13:15:00,9271.369,37395.794,44939.476,31.55,91606.639
2019-04-01 13:30:00,9290.516,37283.289,44079.493,31.55,90653.298
2019-04-01 13:45:00,9286.848,37262.321,42950.287,31.55,89499.456
2019-04-01 14:00:00,9276.425,37192.394,41691.189,31.8,88160.008
2019-04-01 14:15:00,9287.668,37543.484,40185.401,31.8,87016.55299999999
2019-04-01 14:30:00,9296.991,38220.37,38586.411,31.8,86103.772
2019-04-01 14:45:00,9290.136,38696.381,36903.262,31.8,84889.77900000001
2019-04-01 15:00:00,9329.29,39514.232,35239.053,35.74,84082.57500000001
2019-04-01 15:15:00,9358.1,39973.825,33384.132,35.74,82716.057
2019-04-01 15:30:00,9351.335,40469.18,31401.821,35.74,81222.336
2019-04-01 15:45:00,9357.59,41020.536,29500.335,35.74,79878.46100000001
2019-04-01 16:00:00,9295.612,41536.026,27385.96,43.06,78217.598
2019-04-01 16:15:00,9338.183,41640.174,25684.072,43.06,76662.429
2019-04-01 16:30:00,9348.776,41833.716,24323.933,43.06,75506.425
2019-04-01 16:45:00,9348.916,42259.352,23056.611,43.06,74664.879
2019-04-01 17:00:00,9337.694,42758.145,21692.556,45.1,73788.39499999999
2019-04-01 17:15:00,9359.319,43065.125,21016.322,45.1,73440.766
2019-04-01 17:30:00,9349.935,43178.689,21050.279,45.1,73578.90299999999
2019-04-01 17:45:00,9352.014,43211.0,21827.707,45.1,74390.72099999999
2019-04-01 18:00:00,9330.898,43234.074,22758.663,45.06,75323.63500000001
2019-04-01 18:15:00,9345.229,43226.594,24008.6,45.06,76580.423
2019-04-01 18:30:00,9345.149,43072.991,25279.978,45.06,77698.118
2019-04-01 18:45:00,9335.425,42844.843,26451.85,45.06,78632.11799999999
2019-04-01 19:00:00,9364.815,42223.222,27764.844,39.41,79352.88100000001
2019-04-01 19:15:00,9366.154,42023.166,28727.6,39.41,80116.92
2019-04-01 19:30:00,9346.498,41783.402,29492.994,39.41,80622.894
2019-04-01 19:45:00,9272.928,41333.586,30158.02,39.41,80764.534
2019-04-01 20:00:00,9366.344,41323.508,30446.179,35.8,81136.031
2019-04-01 20:15:00,9354.302,41123.558,30795.34,35.8,81273.2
2019-04-01 20:30:00,9368.303,40434.342,31022.242,35.8,80824.88699999999
2019-04-01 20:45:00,9359.879,39377.55,31117.315,35.8,79854.744
2019-04-01 21:00:00,9379.895,37758.236,31459.267,30.65,78597.39799999999
2019-04-01 21:15:00,9374.799,37246.49,31473.584,30.65,78094.87299999999
2019-04-01 21:30:00,9360.478,36800.669,31660.023,30.65,77821.17
2019-04-01 21:45:00,9317.817,36647.094,31714.051,30.65,77678.962
2019-04-01 22:00:00,9380.285,36592.436,31787.461,29.11,77760.182
2019-04-01 22:15:00,9360.938,35943.43,31773.674,29.11,77078.042
2019-04-01 22:30:00,9320.436,35274.033,31723.834,29.11,76318.303
2019-04-01 22:45:00,9337.384,34983.898,31614.284,29.11,75935.56599999999
2019-04-01 23:00:00,9363.456,34850.293,31640.816,26.93,75854.565
2019-04-01 23:15:00,9357.96,34751.625,31479.884,26.93,75589.469
2019-04-01 23:30:00,9356.491,34762.007,31244.854,26.93,75363.352
2019-04-01 23:45:00,9352.464,34691.439,30976.603,26.93,75020.506
2019-04-02 00:00:00,9368.223,34661.658,30965.737,25.43,74995.618
2019-04-02 00:15:00,9340.272,34661.379,30825.384,25.43,74827.035
2019-04-02 00:30:00,9288.937,34760.536,30624.579,25.43,74674.052
2019-04-02 00:45:00,9225.38,34875.088,30356.354,25.43,74456.822
2019-04-02 01:00:00,9174.165,34679.696,29844.726,25.16,73698.587
2019-04-02 01:15:00,9139.449,34656.971,29537.457,25.16,73333.877
2019-04-02 01:30:00,9147.223,34728.532,29182.082,25.16,73057.837
2019-04-02 01:45:00,9143.406,34912.943,29057.867,25.16,73114.216
2019-04-02 02:00:00,9133.603,35247.873,28931.188,27.52,73312.66399999999
2019-04-02 02:15:00,9126.088,35474.548,28889.873,27.52,73490.50899999999
2019-04-02 02:30:00,9134.652,35809.288,28703.729,27.52,73647.669
2019-04-02 02:45:00,9137.33,36446.771,28470.177,27.52,74054.278
2019-04-02 03:00:00,9125.049,37650.326,28200.659,31.04,74976.034
2019-04-02 03:15:00,9159.035,38471.49,28007.305,31.04,75637.82999999999
2019-04-02 03:30:00,9167.36,39537.821,27753.348,31.04,76458.52900000001
2019-04-02 03:45:00,9152.47,40436.974,27580.691,31.04,77170.13500000001
2019-04-02 04:00:00,9136.241,41665.301,27997.029,40.29,78798.571
2019-04-02 04:15:00,9174.055,42125.793,27956.204,40.29,79256.052
2019-04-02 04:30:00,9172.206,42435.937,28062.728,40.29,79670.871
2019-04-02 04:45:00,9180.97,42723.405,28001.047,40.29,79905.42199999999
2019-04-02 05:00:00,9144.405,42516.962,28123.23,43.78,79784.597
2019-04-02 05:15:00,9174.945,42704.252,28220.174,43.78,80099.371
2019-04-02 05:30:00,9180.651,42738.794,28881.556,43.78,80801.001
2019-04-02 05:45:00,9176.464,42836.908,29831.755,43.78,81845.12700000001
2019-04-02 06:00:00,9159.455,42705.109,30730.844,43.13,82595.408
2019-04-02 06:15:00,9175.444,42780.139,31796.236,43.13,83751.819
2019-04-02 06:30:00,9168.889,42657.973,32669.429,43.13,84496.291
2019-04-02 06:45:00,9170.188,42600.908,33430.469,43.13,85201.565
2019-04-02 07:00:00,9181.74,42436.05,34236.702,39.53,85854.492
2019-04-02 07:15:00,9161.983,42305.603,35133.857,39.53,86601.443
2019-04-02 07:30:00,9163.622,42403.329,35973.624,39.53,87540.57500000001
2019-04-02 07:45:00,9140.988,42421.543,37122.76,39.53,88685.291
2019-04-02 08:00:00,9164.831,42467.875,38230.19,36.68,89862.89600000001
2019-04-02 08:15:00,9162.843,42392.393,39588.797,36.68,91144.033
2019-04-02 08:30:00,9149.182,42417.664,40707.022,36.68,92273.86799999999
2019-04-02 08:45:00,9130.205,42012.697,41786.113,36.68,92929.015
2019-04-02 09:00:00,9156.987,41385.258,42785.716,31.39,93327.96100000001
2019-04-02 09:15:00,9141.208,41113.592,43942.498,31.39,94197.298
2019-04-02 09:30:00,9135.162,40806.72,44727.519,31.39,94669.401
2019-04-02 09:45:00,9128.746,40328.59,45603.904,31.39,95061.23999999999
2019-04-02 10:00:00,9139.199,39320.603,46258.711,29.0,94718.513
2019-04-02 10:15:00,9125.278,38648.587,46948.948,29.0,94722.813
2019-04-02 10:30:00,9117.903,38351.54,47468.366,29.0,94937.80900000001
2019-04-02 10:45:00,9108.87,37802.027,47946.749,29.0,94857.64600000001
2019-04-02 11:00:00,9131.684,37648.509,48446.69,29.09,95226.883
2019-04-02 11:15:00,9104.542,37323.531,48948.891,29.09,95376.964
2019-04-02 11:30:00,9098.027,37467.868,49046.335,29.09,95612.23000000001
2019-04-02 11:45:00,9090.482,37334.737,49017.797,29.09,95443.016
2019-04-02 12:00:00,9112.467,37040.867,48955.172,29.49,95108.506
2019-04-02 12:15:00,9102.274,37163.192,48854.562,29.49,95120.02799999999
2019-04-02 12:30:00,9087.324,37336.045,48478.256,29.49,94901.625
2019-04-02 12:45:00,9077.561,37199.491,48134.501,29.49,94411.553
2019-04-02 13:00:00,9085.895,36875.74,47930.854,29.09,93892.489
2019-04-02 13:15:00,9082.148,37047.346,47524.925,29.09,93654.419
2019-04-02 13:30:00,9083.377,37153.173,46694.708,29.09,92931.258
2019-04-02 13:45:00,9073.404,37270.876,45658.946,29.09,92003.226
2019-04-02 14:00:00,9057.055,37637.035,44394.591,30.1,91088.68100000001
2019-04-02 14:15:00,9077.461,37863.89,42825.207,30.1,89766.55799999999
2019-04-02 14:30:00,9082.088,38063.765,41014.901,30.1,88160.754
2019-04-02 14:45:00,9088.254,38248.059,39398.846,30.1,86735.159
2019-04-02 15:00:00,9079.45,39141.898,37960.75,35.08,86182.098
2019-04-02 15:15:00,9098.806,39791.047,36494.828,35.08,85384.68100000001
2019-04-02 15:30:00,9103.093,40319.555,35571.436,35.08,84994.084
2019-04-02 15:45:00,9095.878,40650.46,33931.376,35.08,83677.714
2019-04-02 16:00:00,9071.755,40815.25,31906.999,40.73,81794.004
2019-04-02 16:15:00,9102.104,40983.697,29814.532,40.73,79900.333
2019-04-02 16:30:00,9102.354,41233.229,28848.456,40.73,79184.03899999999
2019-04-02 16:45:00,9101.525,41441.033,27916.339,40.73,78458.897
2019-04-02 17:00:00,9069.716,41883.161,27154.44,43.15,78107.317
2019-04-02 17:15:00,9097.207,42057.893,26760.025,43.15,77915.125
2019-04-02 17:30:00,9100.635,42176.318,27039.51,43.15,78316.463
2019-04-02 17:45:00,9092.361,42126.365,27595.087,43.15,78813.813
2019-04-02 18:00:00,9081.638,42180.09,27656.722,42.74,78918.45
2019-04-02 18:15:00,9072.624,42180.676,27646.015,42.74,78899.315
2019-04-02 18:30:00,9070.236,42057.674,27543.209,42.74,78671.119
2019-04-02 18:45:00,9083.807,42043.583,27748.541,42.74,78875.931
2019-04-02 19:00:00,9109.039,41635.733,28256.45,38.2,79001.222
2019-04-02 19:15:00,9098.507,41487.002,28198.589,38.2,78784.098
2019-04-02 19:30:00,9098.457,41278.722,28413.098,38.2,78790.277
2019-04-02 19:45:00,9080.359,41008.807,28556.041,38.2,78645.207
2019-04-02 20:00:00,9128.306,40736.974,28212.803,35.08,78078.083
2019-04-02 20:15:00,9115.495,40520.035,28334.065,35.08,77969.595
2019-04-02 20:30:00,9108.25,40480.041,28109.56,35.08,77697.851
2019-04-02 20:45:00,9087.944,40178.626,27872.153,35.08,77138.723
2019-04-02 21:00:00,9118.313,39758.098,27119.717,30.69,75996.128
2019-04-02 21:15:00,9108.72,39618.421,26657.479,30.69,75384.62
2019-04-02 21:30:00,9105.862,39664.107,26332.452,30.69,75102.421
2019-04-02 21:45:00,9087.104,39692.219,26244.327,30.69,75023.65
2019-04-02 22:00:00,9128.436,39723.358,26168.968,31.9,75020.762
2019-04-02 22:15:00,9113.366,39777.993,26055.848,31.9,74947.20700000001
2019-04-02 22:30:00,9093.32,39733.061,25730.74,31.9,74557.121
2019-04-02 22:45:00,9077.881,39651.767,24985.472,31.9,73715.12
2019-04-02 23:00:00,9131.484,39524.63,24908.457,31.5,73564.571
2019-04-02 23:15:00,9120.711,39415.363,24680.668,31.5,73216.742
2019-04-02 23:30:00,9117.963,39296.536,24530.93,31.5,72945.429
2019-04-02 23:45:00,9101.195,39253.318,23866.362,31.5,72220.875
2019-04-03 00:00:00,9133.543,38928.057,23361.775,31.08,71423.375
2019-04-03 00:15:00,9114.796,38664.364,23072.817,31.08,70851.977
2019-04-03 00:30:00,9143.046,38663.464,22488.137,31.08,70294.647
2019-04-03 00:45:00,9177.993,38912.251,22350.017,31.08,70440.261
2019-04-03 01:00:00,9245.557,39449.556,21819.483,31.19,70514.59599999999
2019-04-03 01:15:00,9296.102,39582.902,21323.755,31.19,70202.759
2019-04-03 01:30:00,9336.305,39763.296,20633.437,31.19,69733.038
2019-04-03 01:45:00,9331.628,40041.49,20034.466,31.19,69407.584
2019-04-03 02:00:00,9330.569,40654.827,19660.979,32.57,69646.375
2019-04-03 02:15:00,9333.487,40985.614,19121.409,32.57,69440.51000000001
2019-04-03 02:30:00,9332.457,41394.635,18420.889,32.57,69147.981
2019-04-03 02:45:00,9325.782,41835.817,17593.03,32.57,68754.629
2019-04-03 03:00:00,9332.537,42530.913,17283.012,35.0,69146.462
2019-04-03 03:15:00,9346.088,43071.601,16952.651,35.0,69370.34
2019-04-03 03:30:00,9351.325,43905.904,16670.276,35.0,69927.505
2019-04-03 03:45:00,9351.654,44701.564,16322.008,35.0,70375.226
2019-04-03 04:00:00,9340.742,46326.816,15927.293,42.98,71594.851
2019-04-03 04:15:00,9351.974,47045.384,15935.387,42.98,72332.745
2019-04-03 04:30:00,9352.134,47776.374,15833.14,42.98,72961.648
2019-04-03 04:45:00,9350.365,48773.13,15720.01,42.98,73843.50499999999
2019-04-03 05:00:00,9339.652,49669.217,15446.381,48.25,74455.25
2019-04-03 05:15:00,9356.041,49981.232,15593.811,48.25,74931.084
2019-04-03 05:30:00,9361.637,50303.664,15910.087,48.25,75575.388
2019-04-03 05:45:00,9368.543,50627.408,16222.548,48.25,76218.499
2019-04-03 06:00:00,9376.188,51022.9,16488.487,52.42,76887.57500000001
2019-04-03 06:15:00,9386.181,51148.877,16908.05,52.42,77443.10800000001
2019-04-03 06:30:00,9384.462,51492.61,17218.495,52.42,78095.567
2019-04-03 06:45:00,9386.311,51626.164,17562.759,52.42,78575.234
2019-04-03 07:00:00,9386.88,51610.621,17982.98,54.72,78980.481
2019-04-03 07:15:00,9385.481,51763.047,18574.156,54.72,79722.684
2019-04-03 07:30:00,9382.553,52013.942,19252.57,54.72,80649.065
2019-04-03 07:45:00,9375.968,52265.373,19939.088,54.72,81580.429
2019-04-03 08:00:00,9382.773,52067.638,20862.486,49.47,82312.897
2019-04-03 08:15:00,9375.208,52083.517,22002.32,49.47,83461.045
2019-04-03 08:30:00,9377.197,52036.676,22869.953,49.47,84283.826
2019-04-03 08:45:00,9318.557,51863.54,23814.526,49.47,84996.623
2019-04-03 09:00:00,9375.918,51985.384,24796.681,47.99,86157.983
2019-04-03 09:15:00,9374.339,52109.815,25734.479,47.99,87218.633
2019-04-03 09:30:00,9363.676,52185.698,26269.189,47.99,87818.563
2019-04-03 09:45:00,9357.071,52259.142,26701.526,47.99,88317.739
2019-04-03 10:00:00,9362.617,52119.541,27483.887,45.01,88966.045
2019-04-03 10:15:00,9362.517,51908.833,28014.424,45.01,89285.774
2019-04-03 10:30:00,9358.53,51830.472,28420.102,45.01,89609.10399999999
2019-04-03 10:45:00,9348.466,51683.552,28782.342,45.01,89814.36
2019-04-03 11:00:00,9353.943,51369.857,28959.471,43.11,89683.27100000001
2019-04-03 11:15:00,9348.506,51533.808,29367.414,43.11,90249.728
2019-04-03 11:30:00,9350.415,51600.856,29665.342,43.11,90616.613
2019-04-03 11:45:00,9338.143,51727.233,29838.496,43.11,90903.872
2019-04-03 12:00:00,9347.527,51730.144,29830.152,41.77,90907.823
2019-04-03 12:15:00,9342.401,51721.633,29725.036,41.77,90789.07
2019-04-03 12:30:00,9341.541,51710.566,29431.69,41.77,90483.79699999999
2019-04-03 12:45:00,9329.899,51545.597,28882.859,41.77,89758.355
2019-04-03 13:00:00,9339.862,51453.812,28566.747,41.48,89360.421
2019-04-03 13:15:00,9338.223,51587.987,27721.137,41.48,88647.347
2019-04-03 13:30:00,9349.846,51722.728,27242.637,41.48,88315.211
2019-04-03 13:45:00,9347.457,51696.492,26501.426,41.48,87545.375
2019-04-03 14:00:00,9348.426,51992.62,25437.407,41.73,86778.45300000001
2019-04-03 14:15:00,9352.524,51991.348,24447.091,41.73,85790.96299999999
2019-04-03 14:30:00,9356.461,51981.898,23376.693,41.73,84715.052
2019-04-03 14:45:00,9351.195,51793.876,22369.72,41.73,83514.791
2019-04-03 15:00:00,9346.048,51876.258,21257.743,42.68,82480.049
2019-04-03 15:15:00,9346.977,51822.413,20058.07,42.68,81227.45999999999
2019-04-03 15:30:00,9344.839,51934.853,18819.33,42.68,80099.022
2019-04-03 15:45:00,9343.18,51890.142,17947.566,42.68,79180.888
2019-04-03 16:00:00,9322.314,52058.16,16974.643,45.44,78355.117
2019-04-03 16:15:00,9349.036,52126.288,16417.588,45.44,77892.912
2019-04-03 16:30:00,9348.337,52114.507,15803.786,45.44,77266.63
2019-04-03 16:45:00,9349.546,52102.261,15532.458,45.44,76984.265
2019-04-03 17:00:00,9329.659,52112.807,15482.296,51.32,76924.762
2019-04-03 17:15:00,9342.7,52164.351,15836.904,51.32,77343.955
2019-04-03 17:30:00,9341.841,52192.44,16206.306,51.32,77740.587
2019-04-03 17:45:00,9351.864,52113.28,16728.829,51.32,78193.973
2019-04-03 18:00:00,9348.017,52125.795,17047.522,52.34,78521.334
2019-04-03 18:15:00,9342.84,52221.079,17442.806,52.34,79006.72499999999
2019-04-03 18:30:00,9352.444,52208.393,17813.149,52.34,79373.986
2019-04-03 18:45:00,9349.915,52027.579,18386.372,52.34,79763.866
2019-04-03 19:00:00,9361.318,51080.555,19077.669,44.08,79519.542
2019-04-03 19:15:00,9354.243,50631.496,19564.549,44.08,79550.288
2019-04-03 19:30:00,9360.348,50038.387,19542.628,44.08,78941.363
2019-04-03 19:45:00,9346.338,49407.884,19543.329,44.08,78297.55099999999
2019-04-03 20:00:00,9380.864,48762.243,19744.753,39.1,77887.86
2019-04-03 20:15:00,9374.009,48169.378,19902.054,39.1,77445.44099999999
2019-04-03 20:30:00,9376.387,47920.556,19601.609,39.1,76898.552
2019-04-03 20:45:00,9369.122,47127.637,19981.961,39.1,76478.72
2019-04-03 21:00:00,9375.628,46558.017,20204.263,36.58,76137.908
2019-04-03 21:15:00,9371.91,46532.437,20097.765,36.58,76002.112
2019-04-03 21:30:00,9380.375,46206.253,20369.406,36.58,75956.034
2019-04-03 21:45:00,9380.085,45865.468,20597.519,36.58,75843.072
2019-04-03 22:00:00,9389.509,45750.74,20243.089,35.6,75383.33799999999
2019-04-03 22:15:00,9383.732,45642.187,19943.394,35.6,74969.313
2019-04-03 22:30:00,9395.375,45465.6,19771.365,35.6,74632.34
2019-04-03 22:45:00,9386.161,45262.235,19399.854,35.6,74048.25
2019-04-03 23:00:00,9401.64,45392.817,19143.82,35.12,73938.277
2019-04-03 23:15:00,9406.227,45321.078,18707.4,35.12,73434.705
2019-04-03 23:30:00,9403.699,45168.592,18615.16,35.12,73187.451
2019-04-03 23:45:00,9401.98,44849.44,18373.959,35.12,72625.379
2019-04-04 00:00:00,9407.097,44770.141,18343.854,33.0,72521.092
2019-04-04 00:15:00,9403.759,44776.18,18045.773,33.0,72225.712
2019-04-04 00:30:00,9401.121,44741.526,17856.992,33.0,71999.639
2019-04-04 00:45:00,9398.153,44612.301,17492.072,33.0,71502.526
2019-04-04 01:00:00,9414.881,44511.437,17024.899,32.59,70951.217
2019-04-04 01:15:00,9415.501,44637.457,16650.205,32.59,70703.163
2019-04-04 01:30:00,9415.961,44858.367,16108.552,32.59,70382.87999999999
2019-04-04 01:45:00,9413.302,44985.574,15655.247,32.59,70054.123
2019-04-04 02:00:00,9416.17,45571.843,15246.862,34.13,70234.875
2019-04-04 02:15:00,9415.331,46191.696,14939.083,34.13,70546.11
2019-04-04 02:30:00,9416.4,46731.801,14626.133,34.13,70774.334
2019-04-04 02:45:00,9410.724,47301.315,14308.275,34.13,71020.314
2019-04-04 03:00:00,9392.956,48487.572,14016.596,36.86,71897.124
2019-04-04 03:15:00,9408.935,48969.846,13790.398,36.86,72169.17899999999
2019-04-04 03:30:00,9412.133,49337.524,13622.698,36.86,72372.355
2019-04-04 03:45:00,9405.578,49741.753,13561.189,36.86,72708.52
2019-04-04 04:00:00,9382.833,50481.851,13234.418,44.67,73099.102
2019-04-04 04:15:00,9413.292,50930.142,13532.703,44.67,73876.137
2019-04-04 04:30:00,9414.821,51381.92,13702.396,44.67,74499.13699999999
2019-04-04 04:45:00,9414.851,51900.515,13758.043,44.67,75073.409
2019-04-04 05:00:00,9398.173,52497.487,13888.326,53.64,75783.986
2019-04-04 05:15:00,9411.753,52872.107,14339.538,53.64,76623.398
2019-04-04 05:30:00,9418.109,53243.81,14938.487,53.64,77600.40599999999
2019-04-04 05:45:00,9415.981,53395.844,15542.825,53.64,78354.65
2019-04-04 06:00:00,9410.434,53501.009,16108.274,59.86,79019.717
2019-04-04 06:15:00,9421.377,53623.133,16455.824,59.86,79500.334
2019-04-04 06:30:00,9418.299,53731.424,16740.258,59.86,79889.981
2019-04-04 06:45:00,9413.013,53875.937,17300.604,59.86,80589.554
2019-04-04 07:00:00,9413.112,53899.115,17781.619,46.92,81093.84599999999
2019-04-04 07:15:00,9413.352,53823.482,18424.66,46.92,81661.494
2019-04-04 07:30:00,9408.705,53729.217,19250.826,46.92,82388.74799999999
2019-04-04 07:45:00,9401.111,53697.364,20009.896,46.92,83108.37100000001
2019-04-04 08:00:00,9402.45,53410.398,20882.219,48.0,83695.067
2019-04-04 08:15:00,9405.238,53260.481,21694.13,48.0,84359.849
2019-04-04 08:30:00,9399.192,53159.879,22391.505,48.0,84950.576
2019-04-04 08:45:00,9392.047,53113.706,22985.966,48.0,85491.719
2019-04-04 09:00:00,9392.477,53049.38,24029.546,47.0,86471.40299999999
2019-04-04 09:15:00,9393.946,53078.129,24895.327,47.0,87367.402
2019-04-04 09:30:00,9396.614,53144.95,25409.607,47.0,87951.171
2019-04-04 09:45:00,9383.772,53091.317,25781.931,47.0,88257.02
2019-04-04 10:00:00,9322.514,52922.292,26417.607,40.85,88662.413
2019-04-04 10:15:00,9299.28,52788.84,26691.181,40.85,88779.30099999999
2019-04-04 10:30:00,9298.001,52663.647,27013.129,40.85,88974.777
2019-04-04 10:45:00,9296.092,52585.386,27262.762,40.85,89144.24
2019-04-04 11:00:00,9298.79,52079.762,27627.93,41.32,89006.482
2019-04-04 11:15:00,9293.684,51694.71,27881.746,41.32,88870.14
2019-04-04 11:30:00,9269.65,51304.861,28140.482,41.32,88714.993
2019-04-04 11:45:00,9172.856,51079.949,28324.925,41.32,88577.73
2019-04-04 12:00:00,9140.138,50772.976,28482.509,38.59,88395.62299999999
2019-04-04 12:15:00,9138.669,50481.652,28573.513,38.59,88193.834
2019-04-04 12:30:00,9139.659,50222.983,28197.408,38.59,87560.05
2019-04-04 12:45:00,9144.315,50182.486,28144.843,38.59,87471.644
2019-04-04 13:00:00,9145.994,50049.68,27957.102,38.3,87152.776
2019-04-04 13:15:00,9148.063,50057.786,27331.959,38.3,86537.808
2019-04-04 13:30:00,9148.293,50087.212,26968.132,38.3,86203.637
2019-04-04 13:45:00,9139.049,50141.4,26356.058,38.3,85636.507
2019-04-04 14:00:00,9140.338,50347.613,25610.338,38.1,85098.289
2019-04-04 14:15:00,9150.201,50382.794,24826.636,38.1,84359.631
2019-04-04 14:30:00,9153.849,50514.474,24122.318,38.1,83790.641
2019-04-04 14:45:00,9153.529,50638.507,23232.91,38.1,83024.946
2019-04-04 15:00:00,9239.88,51269.579,22044.015,40.08,82553.47399999999
2019-04-04 15:15:00,9331.218,51410.7,21268.151,40.08,82010.069
2019-04-04 15:30:00,9368.793,51687.875,20414.824,40.08,81471.492
2019-04-04 15:45:00,9387.79,52062.318,19383.96,40.08,80834.068
2019-04-04 16:00:00,9356.071,52740.029,18354.301,45.23,80450.40100000001
2019-04-04 16:15:00,9391.517,53066.573,17583.431,45.23,80041.521
2019-04-04 16:30:00,9400.061,53080.817,16958.973,45.23,79439.85100000001
2019-04-04 16:45:00,9396.024,52920.303,16444.394,45.23,78760.72099999999
2019-04-04 17:00:00,9382.064,52843.23,16104.245,50.5,78329.539
2019-04-04 17:15:00,9400.551,52971.225,15852.122,50.5,78223.898
2019-04-04 17:30:00,9400.511,53037.225,15775.733,50.5,78213.469
2019-04-04 17:45:00,9398.153,53014.174,16024.91,50.5,78437.237
2019-04-04 18:00:00,9393.896,52990.348,16586.634,48.93,78970.878
2019-04-04 18:15:00,9390.788,53018.619,17051.554,48.93,79460.961
2019-04-04 18:30:00,9401.101,53003.826,17502.294,48.93,79907.221
2019-04-04 18:45:00,9398.113,52533.485,17643.302,48.93,79574.9
2019-04-04 19:00:00,9412.603,51929.811,17817.104,43.81,79159.51800000001
2019-04-04 19:15:00,9415.411,51522.237,17763.885,43.81,78701.533
2019-04-04 19:30:00,9405.058,51282.936,17993.503,43.81,78681.497
2019-04-04 19:45:00,9389.898,50656.384,18084.711,43.81,78130.993
2019-04-04 20:00:00,9413.522,49619.057,18023.555,38.49,77056.13399999999
2019-04-04 20:15:00,9418.159,49272.109,17737.31,38.49,76427.578
2019-04-04 20:30:00,9412.053,48886.08,17734.02,38.49,76032.153
2019-04-04 20:45:00,9403.529,48432.283,17731.177,38.49,75566.989
2019-04-04 21:00:00,9415.391,48283.955,17912.38,36.8,75611.72600000001
2019-04-04 21:15:00,9413.192,48274.442,17703.544,36.8,75391.17800000001
2019-04-04 21:30:00,9415.141,48172.653,17539.208,36.8,75127.002
2019-04-04 21:45:00,9391.437,47754.966,17457.956,36.8,74604.359
2019-04-04 22:00:00,9413.412,47001.209,17512.745,35.36,73927.366
2019-04-04 22:15:00,9398.702,46886.235,17315.547,35.36,73600.484
2019-04-04 22:30:00,9395.165,46682.601,17245.854,35.36,73323.62
2019-04-04 22:45:00,9371.851,46419.618,17044.826,35.36,72836.29500000001
2019-04-04 23:00:00,9415.441,46535.358,16912.398,35.47,72863.197
2019-04-04 23:15:00,9400.451,46187.165,16694.401,35.47,72282.017
2019-04-04 23:30:00,9393.406,45946.886,16641.793,35.47,71982.085
2019-04-04 23:45:00,9403.969,45927.512,16664.139,35.47,71995.62
2019-04-05 00:00:00,9420.977,45630.272,16489.141,34.49,71540.39
2019-04-05 00:15:00,9412.553,45573.905,16228.173,34.49,71214.631
2019-04-05 00:30:00,9418.839,45590.699,16076.054,34.49,71085.592
2019-04-05 00:45:00,9406.707,45577.387,16028.539,34.49,71012.633
2019-04-05 01:00:00,9422.686,45567.305,15987.924,33.76,70977.91500000001
2019-04-05 01:15:00,9413.122,45555.545,15933.589,33.76,70902.256
2019-04-05 01:30:00,9427.693,45555.499,15708.13,33.76,70691.322
2019-04-05 01:45:00,9422.286,45738.149,15589.129,33.76,70749.564
2019-04-05 02:00:00,9411.703,46026.443,15538.83,36.17,70976.976
2019-04-05 02:15:00,9423.625,46423.604,15540.047,36.17,71387.276
2019-04-05 02:30:00,9420.008,46861.75,15610.164,36.17,71891.922
2019-04-05 02:45:00,9412.573,47213.204,15510.127,36.17,72135.90400000001
2019-04-05 03:00:00,9379.166,47737.82,15230.648,38.63,72347.63399999999
2019-04-05 03:15:00,9399.552,47992.152,15125.403,38.63,72517.107
2019-04-05 03:30:00,9399.841,48594.426,15118.717,38.63,73112.984
2019-04-05 03:45:00,9411.683,49170.185,15121.132,38.63,73703.0
2019-04-05 04:00:00,9390.228,49910.172,15168.656,44.84,74469.056
2019-04-05 04:15:00,9402.38,50306.876,15190.797,44.84,74900.053
2019-04-05 04:30:00,9402.43,50713.333,15317.15,44.84,75432.913
2019-04-05 04:45:00,9400.611,51282.865,15363.791,44.84,76047.26699999999
2019-04-05 05:00:00,9376.347,51628.146,15351.123,53.16,76355.61600000001
2019-04-05 05:15:00,9414.212,51985.243,15634.551,53.16,77034.006
2019-04-05 05:30:00,9416.35,52177.047,16080.677,53.16,77674.074
2019-04-05 05:45:00,9422.376,52358.659,16448.581,53.16,78229.61600000001
2019-04-05 06:00:00,9417.589,52519.585,16595.43,58.67,78532.60399999999
2019-04-05 06:15:00,9419.518,52628.307,16849.12,58.67,78896.94499999999
2019-04-05 06:30:00,9408.985,52843.0,17262.989,58.67,79514.974
2019-04-05 06:45:00,9416.24,53225.463,17704.787,58.67,80346.49
2019-04-05 07:00:00,9417.11,53363.687,18224.762,53.64,81005.559
2019-04-05 07:15:00,9409.285,53296.567,18594.07,53.64,81299.92199999999
2019-04-05 07:30:00,9410.284,53255.58,19171.502,53.64,81837.36600000001
2019-04-05 07:45:00,9397.863,53157.141,19546.452,53.64,82101.456
2019-04-05 08:00:00,9410.045,53257.825,20062.295,46.58,82730.165
2019-04-05 08:15:00,9408.056,53348.052,20712.033,46.58,83468.141
2019-04-05 08:30:00,9415.901,53283.313,21240.701,46.58,83939.91500000001
2019-04-05 08:45:00,9404.258,53126.266,21739.987,46.58,84270.511
2019-04-05 09:00:00,9413.452,53128.984,22325.607,44.01,84868.04299999999
2019-04-05 09:15:00,9408.705,53039.896,22445.682,44.01,84894.283
2019-04-05 09:30:00,9414.961,52998.535,22406.587,44.01,84820.083
