datetime,wind_speed,solar_radiation,tempreture,date,day_of_week,time,month
2019-11-13 13:00:00,4.2,103,5.0,2019-11-13,Wednesday,13:00:00,11
2019-11-13 14:00:00,4.2,56,5.0,2019-11-13,Wednesday,14:00:00,11
2019-11-13 15:00:00,3.9,22,4.7,2019-11-13,Wednesday,15:00:00,11
2019-11-13 16:00:00,3.5,4,4.3,2019-11-13,Wednesday,16:00:00,11
2019-11-13 17:00:00,3.4,0,4.0,2019-11-13,Wednesday,17:00:00,11
2019-11-13 18:00:00,3.3,0,3.8,2019-11-13,Wednesday,18:00:00,11
2019-11-13 19:00:00,3.2,0,3.6,2019-11-13,Wednesday,19:00:00,11
2019-11-13 20:00:00,3.3,0,3.5,2019-11-13,Wednesday,20:00:00,11
2019-11-13 21:00:00,3.2,0,3.3,2019-11-13,Wednesday,21:00:00,11
2019-11-13 22:00:00,3.1,0,3.1,2019-11-13,Wednesday,22:00:00,11
2019-11-13 23:00:00,3.1,0,2.9,2019-11-13,Wednesday,23:00:00,11
2019-11-14 00:00:00,3.0,0,2.7,2019-11-14,Thursday,00:00:00,11
2019-11-14 01:00:00,3.0,0,2.5,2019-11-14,Thursday,01:00:00,11
2019-11-14 02:00:00,2.9,0,2.2,2019-11-14,Thursday,02:00:00,11
2019-11-14 03:00:00,2.9,0,1.9,2019-11-14,Thursday,03:00:00,11
2019-11-14 04:00:00,2.9,0,1.6,2019-11-14,Thursday,04:00:00,11
2019-11-14 05:00:00,3.0,0,1.4,2019-11-14,Thursday,05:00:00,11
2019-11-14 06:00:00,3.1,3,1.2,2019-11-14,Thursday,06:00:00,11
2019-11-14 07:00:00,3.2,39,1.2,2019-11-14,Thursday,07:00:00,11
2019-11-14 08:00:00,3.3,114,2.0,2019-11-14,Thursday,08:00:00,11
2019-11-14 09:00:00,3.5,196,3.3,2019-11-14,Thursday,09:00:00,11
2019-11-14 10:00:00,3.8,261,4.5,2019-11-14,Thursday,10:00:00,11
2019-11-14 11:00:00,3.8,281,5.6,2019-11-14,Thursday,11:00:00,11
2019-11-14 12:00:00,3.9,257,6.3,2019-11-14,Thursday,12:00:00,11
2019-11-14 13:00:00,3.9,181,6.6,2019-11-14,Thursday,13:00:00,11
2019-11-14 14:00:00,3.9,112,6.3,2019-11-14,Thursday,14:00:00,11
2019-11-14 15:00:00,3.7,34,5.5,2019-11-14,Thursday,15:00:00,11
2019-11-14 16:00:00,3.6,2,4.3,2019-11-14,Thursday,16:00:00,11
2019-11-14 17:00:00,3.8,0,3.6,2019-11-14,Thursday,17:00:00,11
2019-11-14 18:00:00,3.9,0,3.2,2019-11-14,Thursday,18:00:00,11
2019-11-14 19:00:00,4.0,0,3.0,2019-11-14,Thursday,19:00:00,11
2019-11-14 20:00:00,4.1,0,2.8,2019-11-14,Thursday,20:00:00,11
2019-11-14 21:00:00,4.2,0,2.6,2019-11-14,Thursday,21:00:00,11
2019-11-14 22:00:00,4.3,0,2.5,2019-11-14,Thursday,22:00:00,11
2019-11-14 23:00:00,4.4,0,2.4,2019-11-14,Thursday,23:00:00,11
2019-11-15 00:00:00,4.4,0,2.4,2019-11-15,Friday,00:00:00,11
2019-11-15 01:00:00,4.6,0,2.4,2019-11-15,Friday,01:00:00,11
2019-11-15 02:00:00,4.8,0,2.4,2019-11-15,Friday,02:00:00,11
2019-11-15 03:00:00,4.9,0,2.5,2019-11-15,Friday,03:00:00,11
2019-11-15 04:00:00,5.2,0,2.6,2019-11-15,Friday,04:00:00,11
2019-11-15 05:00:00,5.3,0,2.8,2019-11-15,Friday,05:00:00,11
2019-11-15 06:00:00,5.4,1,3.0,2019-11-15,Friday,06:00:00,11
2019-11-15 07:00:00,5.4,14,3.2,2019-11-15,Friday,07:00:00,11
2019-11-15 08:00:00,5.4,49,3.8,2019-11-15,Friday,08:00:00,11
2019-11-15 09:00:00,5.4,77,4.5,2019-11-15,Friday,09:00:00,11
2019-11-15 10:00:00,5.2,100,5.3,2019-11-15,Friday,10:00:00,11
2019-11-15 11:00:00,5.1,105,5.8,2019-11-15,Friday,11:00:00,11
2019-11-15 12:00:00,4.8,97,6.2,2019-11-15,Friday,12:00:00,11
2019-11-15 13:00:00,4.4,82,6.5,2019-11-15,Friday,13:00:00,11
2019-11-15 14:00:00,3.9,50,6.5,2019-11-15,Friday,14:00:00,11
2019-11-15 15:00:00,3.5,16,6.2,2019-11-15,Friday,15:00:00,11
2019-11-15 16:00:00,3.2,1,5.6,2019-11-15,Friday,16:00:00,11
2019-11-15 17:00:00,3.1,0,5.3,2019-11-15,Friday,17:00:00,11
2019-11-15 18:00:00,2.9,0,5.0,2019-11-15,Friday,18:00:00,11
2019-11-15 19:00:00,2.7,0,4.8,2019-11-15,Friday,19:00:00,11
2019-11-15 20:00:00,2.5,0,4.7,2019-11-15,Friday,20:00:00,11
2019-11-15 21:00:00,2.4,0,4.6,2019-11-15,Friday,21:00:00,11
2019-11-15 22:00:00,2.2,0,4.5,2019-11-15,Friday,22:00:00,11
2019-11-15 23:00:00,2.3,0,4.4,2019-11-15,Friday,23:00:00,11
2019-11-16 00:00:00,2.3,0,4.3,2019-11-16,Saturday,00:00:00,11
2019-11-16 01:00:00,2.3,0,4.2,2019-11-16,Saturday,01:00:00,11
2019-11-16 02:00:00,2.3,0,4.1,2019-11-16,Saturday,02:00:00,11
2019-11-16 03:00:00,2.2,0,3.9,2019-11-16,Saturday,03:00:00,11
2019-11-16 04:00:00,2.2,0,3.7,2019-11-16,Saturday,04:00:00,11
2019-11-16 05:00:00,2.1,0,3.5,2019-11-16,Saturday,05:00:00,11
2019-11-16 06:00:00,2.2,1,3.4,2019-11-16,Saturday,06:00:00,11
2019-11-16 07:00:00,2.2,13,3.4,2019-11-16,Saturday,07:00:00,11
2019-11-16 08:00:00,2.4,51,3.7,2019-11-16,Saturday,08:00:00,11
2019-11-16 09:00:00,2.7,106,4.3,2019-11-16,Saturday,09:00:00,11
2019-11-16 10:00:00,3.1,124,4.8,2019-11-16,Saturday,10:00:00,11
2019-11-16 11:00:00,3.5,144,5.3,2019-11-16,Saturday,11:00:00,11
2019-11-16 12:00:00,3.7,144,5.8,2019-11-16,Saturday,12:00:00,11
2019-11-16 13:00:00,3.9,120,6.0,2019-11-16,Saturday,13:00:00,11
2019-11-16 14:00:00,4.0,79,6.0,2019-11-16,Saturday,14:00:00,11
2019-11-16 15:00:00,3.8,28,5.5,2019-11-16,Saturday,15:00:00,11
2019-11-16 16:00:00,3.6,3,4.5,2019-11-16,Saturday,16:00:00,11
2019-11-16 17:00:00,3.6,0,3.7,2019-11-16,Saturday,17:00:00,11
2019-11-16 18:00:00,3.6,0,3.3,2019-11-16,Saturday,18:00:00,11
2019-11-16 19:00:00,3.7,0,2.9,2019-11-16,Saturday,19:00:00,11
2019-11-16 20:00:00,3.5,0,2.5,2019-11-16,Saturday,20:00:00,11
2019-11-16 21:00:00,3.3,0,2.2,2019-11-16,Saturday,21:00:00,11
2019-11-16 22:00:00,3.2,0,2.0,2019-11-16,Saturday,22:00:00,11
2019-11-16 23:00:00,3.1,0,1.8,2019-11-16,Saturday,23:00:00,11
2019-11-17 00:00:00,3.0,0,1.7,2019-11-17,Sunday,00:00:00,11
2019-11-17 01:00:00,2.9,0,1.6,2019-11-17,Sunday,01:00:00,11
2019-11-17 02:00:00,2.9,0,1.5,2019-11-17,Sunday,02:00:00,11
2019-11-17 03:00:00,2.7,0,1.4,2019-11-17,Sunday,03:00:00,11
2019-11-17 04:00:00,2.6,0,1.3,2019-11-17,Sunday,04:00:00,11
2019-11-17 05:00:00,2.5,0,1.3,2019-11-17,Sunday,05:00:00,11
2019-11-17 06:00:00,2.6,1,1.4,2019-11-17,Sunday,06:00:00,11
2019-11-17 07:00:00,2.6,14,1.5,2019-11-17,Sunday,07:00:00,11
2019-11-17 08:00:00,2.6,47,1.9,2019-11-17,Sunday,08:00:00,11
2019-11-17 09:00:00,2.7,78,2.6,2019-11-17,Sunday,09:00:00,11
2019-11-17 10:00:00,2.9,109,3.4,2019-11-17,Sunday,10:00:00,11
2019-11-17 11:00:00,2.9,125,4.1,2019-11-17,Sunday,11:00:00,11
2019-11-17 12:00:00,3.1,115,4.6,2019-11-17,Sunday,12:00:00,11
2019-11-17 13:00:00,3.2,92,5.0,2019-11-17,Sunday,13:00:00,11
2019-11-17 14:00:00,3.2,39,5.2,2019-11-17,Sunday,14:00:00,11
2019-11-17 15:00:00,3.3,12,5.1,2019-11-17,Sunday,15:00:00,11
2019-11-17 16:00:00,3.4,0,5.0,2019-11-17,Sunday,16:00:00,11
2019-11-17 17:00:00,3.6,0,5.0,2019-11-17,Sunday,17:00:00,11
2019-11-17 18:00:00,3.8,0,5.1,2019-11-17,Sunday,18:00:00,11
2019-11-17 19:00:00,3.8,0,5.1,2019-11-17,Sunday,19:00:00,11
2019-11-17 20:00:00,3.9,0,5.1,2019-11-17,Sunday,20:00:00,11
2019-11-17 21:00:00,3.9,0,5.0,2019-11-17,Sunday,21:00:00,11
2019-11-17 22:00:00,3.8,0,5.0,2019-11-17,Sunday,22:00:00,11
2019-11-17 23:00:00,3.8,0,4.9,2019-11-17,Sunday,23:00:00,11
2019-11-18 00:00:00,3.6,0,4.9,2019-11-18,Monday,00:00:00,11
2019-11-18 01:00:00,3.5,0,4.9,2019-11-18,Monday,01:00:00,11
2019-11-18 02:00:00,3.5,0,4.8,2019-11-18,Monday,02:00:00,11
2019-11-18 03:00:00,3.4,0,4.7,2019-11-18,Monday,03:00:00,11
2019-11-18 04:00:00,3.3,0,4.7,2019-11-18,Monday,04:00:00,11
2019-11-18 05:00:00,3.2,0,4.6,2019-11-18,Monday,05:00:00,11
2019-11-18 06:00:00,3.1,0,4.6,2019-11-18,Monday,06:00:00,11
2019-11-18 07:00:00,3.2,12,4.6,2019-11-18,Monday,07:00:00,11
2019-11-18 08:00:00,3.2,42,4.8,2019-11-18,Monday,08:00:00,11
2019-11-18 09:00:00,3.4,81,5.1,2019-11-18,Monday,09:00:00,11
2019-11-18 10:00:00,3.7,113,5.4,2019-11-18,Monday,10:00:00,11
2019-11-18 11:00:00,3.8,127,5.6,2019-11-18,Monday,11:00:00,11
2019-11-18 12:00:00,4.0,111,5.8,2019-11-18,Monday,12:00:00,11
2019-11-18 13:00:00,4.0,98,5.8,2019-11-18,Monday,13:00:00,11
2019-11-18 14:00:00,4.1,69,5.7,2019-11-18,Monday,14:00:00,11
2019-11-18 15:00:00,4.1,22,5.3,2019-11-18,Monday,15:00:00,11
2019-11-18 16:00:00,4.1,2,4.8,2019-11-18,Monday,16:00:00,11
2019-11-18 17:00:00,4.2,0,4.4,2019-11-18,Monday,17:00:00,11
2019-11-18 18:00:00,4.3,0,4.1,2019-11-18,Monday,18:00:00,11
2019-11-18 19:00:00,4.5,0,3.8,2019-11-18,Monday,19:00:00,11
2019-11-18 20:00:00,4.6,0,3.7,2019-11-18,Monday,20:00:00,11
2019-11-18 21:00:00,4.7,0,3.6,2019-11-18,Monday,21:00:00,11
2019-11-18 22:00:00,4.8,0,3.5,2019-11-18,Monday,22:00:00,11
2019-11-18 23:00:00,4.9,0,3.5,2019-11-18,Monday,23:00:00,11
2019-11-19 00:00:00,5.0,0,3.4,2019-11-19,Tuesday,00:00:00,11
2019-11-19 01:00:00,4.9,0,3.4,2019-11-19,Tuesday,01:00:00,11
2019-11-19 02:00:00,4.8,0,3.4,2019-11-19,Tuesday,02:00:00,11
2019-11-19 03:00:00,4.7,0,3.4,2019-11-19,Tuesday,03:00:00,11
2019-11-19 04:00:00,4.5,0,3.3,2019-11-19,Tuesday,04:00:00,11
2019-11-19 05:00:00,4.4,0,3.3,2019-11-19,Tuesday,05:00:00,11
2019-11-19 06:00:00,4.2,1,3.2,2019-11-19,Tuesday,06:00:00,11
2019-11-19 07:00:00,4.1,19,3.2,2019-11-19,Tuesday,07:00:00,11
2019-11-19 08:00:00,3.9,67,3.5,2019-11-19,Tuesday,08:00:00,11
2019-11-19 09:00:00,3.8,116,4.2,2019-11-19,Tuesday,09:00:00,11
2019-11-19 10:00:00,3.9,160,5.0,2019-11-19,Tuesday,10:00:00,11
2019-11-19 11:00:00,3.9,162,5.5,2019-11-19,Tuesday,11:00:00,11
2019-11-19 12:00:00,3.8,144,5.8,2019-11-19,Tuesday,12:00:00,11
2019-11-19 13:00:00,3.6,113,5.9,2019-11-19,Tuesday,13:00:00,11
2019-11-19 14:00:00,3.3,77,5.7,2019-11-19,Tuesday,14:00:00,11
2019-11-19 15:00:00,2.9,29,5.3,2019-11-19,Tuesday,15:00:00,11
2019-11-19 16:00:00,2.6,2,4.5,2019-11-19,Tuesday,16:00:00,11
2019-11-19 17:00:00,2.3,0,4.0,2019-11-19,Tuesday,17:00:00,11
2019-11-19 18:00:00,2.2,0,3.6,2019-11-19,Tuesday,18:00:00,11
2019-11-19 19:00:00,2.1,0,3.3,2019-11-19,Tuesday,19:00:00,11
2019-11-19 20:00:00,2.0,0,3.0,2019-11-19,Tuesday,20:00:00,11
2019-11-19 21:00:00,1.9,0,2.7,2019-11-19,Tuesday,21:00:00,11
2019-11-19 22:00:00,1.8,0,2.5,2019-11-19,Tuesday,22:00:00,11
2019-11-19 23:00:00,1.7,0,2.3,2019-11-19,Tuesday,23:00:00,11
2019-11-20 00:00:00,1.7,0,2.1,2019-11-20,Wednesday,00:00:00,11
2019-11-20 01:00:00,1.8,0,1.9,2019-11-20,Wednesday,01:00:00,11
2019-11-20 02:00:00,1.7,0,1.8,2019-11-20,Wednesday,02:00:00,11
2019-11-20 03:00:00,1.7,0,1.7,2019-11-20,Wednesday,03:00:00,11
2019-11-20 04:00:00,1.7,0,1.6,2019-11-20,Wednesday,04:00:00,11
2019-11-20 05:00:00,1.7,0,1.6,2019-11-20,Wednesday,05:00:00,11
2019-11-20 06:00:00,1.8,0,1.5,2019-11-20,Wednesday,06:00:00,11
2019-11-20 07:00:00,1.8,6,1.5,2019-11-20,Wednesday,07:00:00,11
2019-11-20 08:00:00,1.9,33,1.7,2019-11-20,Wednesday,08:00:00,11
2019-11-20 09:00:00,2.0,63,2.2,2019-11-20,Wednesday,09:00:00,11
2019-11-20 10:00:00,2.0,87,2.7,2019-11-20,Wednesday,10:00:00,11
2019-11-20 11:00:00,2.0,104,3.1,2019-11-20,Wednesday,11:00:00,11
2019-11-20 12:00:00,2.1,105,3.5,2019-11-20,Wednesday,12:00:00,11
2019-11-20 13:00:00,2.1,82,3.7,2019-11-20,Wednesday,13:00:00,11
2019-11-20 14:00:00,2.1,56,3.7,2019-11-20,Wednesday,14:00:00,11
2019-11-20 15:00:00,2.1,23,3.5,2019-11-20,Wednesday,15:00:00,11
2019-11-20 16:00:00,2.0,1,3.1,2019-11-20,Wednesday,16:00:00,11
2019-11-20 17:00:00,2.0,0,2.9,2019-11-20,Wednesday,17:00:00,11
2019-11-20 18:00:00,1.9,0,2.8,2019-11-20,Wednesday,18:00:00,11
2019-11-20 19:00:00,1.9,0,2.7,2019-11-20,Wednesday,19:00:00,11
2019-11-20 20:00:00,1.9,0,2.6,2019-11-20,Wednesday,20:00:00,11
2019-11-20 21:00:00,1.9,0,2.5,2019-11-20,Wednesday,21:00:00,11
2019-11-20 22:00:00,1.9,0,2.5,2019-11-20,Wednesday,22:00:00,11
2019-11-20 23:00:00,2.0,0,2.5,2019-11-20,Wednesday,23:00:00,11
2019-11-21 00:00:00,2.0,0,2.4,2019-11-21,Thursday,00:00:00,11
2019-11-21 01:00:00,2.0,0,2.4,2019-11-21,Thursday,01:00:00,11
2019-11-21 02:00:00,2.0,0,2.4,2019-11-21,Thursday,02:00:00,11
2019-11-21 03:00:00,2.0,0,2.5,2019-11-21,Thursday,03:00:00,11
2019-11-21 04:00:00,2.0,0,2.5,2019-11-21,Thursday,04:00:00,11
2019-11-21 05:00:00,2.0,0,2.6,2019-11-21,Thursday,05:00:00,11
2019-11-21 06:00:00,2.0,0,2.7,2019-11-21,Thursday,06:00:00,11
2019-11-21 07:00:00,2.0,7,2.7,2019-11-21,Thursday,07:00:00,11
2019-11-21 08:00:00,2.0,28,3.0,2019-11-21,Thursday,08:00:00,11
2019-11-21 09:00:00,2.1,61,3.5,2019-11-21,Thursday,09:00:00,11
2019-11-21 10:00:00,2.2,91,4.2,2019-11-21,Thursday,10:00:00,11
2019-11-21 11:00:00,2.3,101,4.8,2019-11-21,Thursday,11:00:00,11
2019-11-21 12:00:00,2.4,89,5.3,2019-11-21,Thursday,12:00:00,11
2019-11-21 13:00:00,2.4,76,5.7,2019-11-21,Thursday,13:00:00,11
2019-11-21 14:00:00,2.4,43,5.8,2019-11-21,Thursday,14:00:00,11
2019-11-21 15:00:00,2.4,15,5.6,2019-11-21,Thursday,15:00:00,11
2019-11-21 16:00:00,2.4,1,5.2,2019-11-21,Thursday,16:00:00,11
2019-11-21 17:00:00,2.5,0,5.0,2019-11-21,Thursday,17:00:00,11
2019-11-21 18:00:00,2.5,0,4.8,2019-11-21,Thursday,18:00:00,11
2019-11-21 19:00:00,2.6,0,4.6,2019-11-21,Thursday,19:00:00,11
2019-11-21 20:00:00,2.6,0,4.5,2019-11-21,Thursday,20:00:00,11
2019-11-21 21:00:00,2.5,0,4.3,2019-11-21,Thursday,21:00:00,11
2019-11-21 22:00:00,2.5,0,4.2,2019-11-21,Thursday,22:00:00,11
2019-11-21 23:00:00,2.5,0,4.1,2019-11-21,Thursday,23:00:00,11
2019-11-22 00:00:00,2.6,0,3.9,2019-11-22,Friday,00:00:00,11
2019-11-22 01:00:00,2.6,0,3.8,2019-11-22,Friday,01:00:00,11
2019-11-22 02:00:00,2.7,0,3.8,2019-11-22,Friday,02:00:00,11
2019-11-22 03:00:00,2.7,0,3.7,2019-11-22,Friday,03:00:00,11
2019-11-22 04:00:00,2.7,0,3.6,2019-11-22,Friday,04:00:00,11
2019-11-22 05:00:00,2.7,0,3.5,2019-11-22,Friday,05:00:00,11
2019-11-22 06:00:00,2.7,0,3.5,2019-11-22,Friday,06:00:00,11
2019-11-22 07:00:00,2.7,15,3.4,2019-11-22,Friday,07:00:00,11
2019-11-22 08:00:00,2.7,58,3.6,2019-11-22,Friday,08:00:00,11
2019-11-22 09:00:00,2.9,123,4.3,2019-11-22,Friday,09:00:00,11
2019-11-22 10:00:00,3.0,161,5.0,2019-11-22,Friday,10:00:00,11
2019-11-22 11:00:00,3.1,161,5.5,2019-11-22,Friday,11:00:00,11
2019-11-22 12:00:00,3.3,158,5.9,2019-11-22,Friday,12:00:00,11
2019-11-22 13:00:00,3.3,116,6.1,2019-11-22,Friday,13:00:00,11
2019-11-22 14:00:00,3.4,64,6.0,2019-11-22,Friday,14:00:00,11
2019-11-22 15:00:00,3.5,25,5.5,2019-11-22,Friday,15:00:00,11
2019-11-22 16:00:00,3.5,1,4.9,2019-11-22,Friday,16:00:00,11
2019-11-22 17:00:00,3.6,0,4.5,2019-11-22,Friday,17:00:00,11
2019-11-22 18:00:00,3.7,0,4.3,2019-11-22,Friday,18:00:00,11
2019-11-22 19:00:00,3.9,0,4.1,2019-11-22,Friday,19:00:00,11
2019-11-22 20:00:00,4.0,0,4.0,2019-11-22,Friday,20:00:00,11
2019-11-22 21:00:00,4.0,0,3.9,2019-11-22,Friday,21:00:00,11
2019-11-22 22:00:00,4.1,0,3.8,2019-11-22,Friday,22:00:00,11
2019-11-22 23:00:00,4.2,0,3.7,2019-11-22,Friday,23:00:00,11
2019-11-23 00:00:00,4.2,0,3.7,2019-11-23,Saturday,00:00:00,11
2019-11-23 01:00:00,4.3,0,3.6,2019-11-23,Saturday,01:00:00,11
2019-11-23 02:00:00,4.3,0,3.6,2019-11-23,Saturday,02:00:00,11
2019-11-23 03:00:00,4.4,0,3.6,2019-11-23,Saturday,03:00:00,11
2019-11-23 04:00:00,4.4,0,3.6,2019-11-23,Saturday,04:00:00,11
2019-11-23 05:00:00,4.5,0,3.6,2019-11-23,Saturday,05:00:00,11
2019-11-23 06:00:00,4.6,1,3.6,2019-11-23,Saturday,06:00:00,11
2019-11-23 07:00:00,4.6,18,3.7,2019-11-23,Saturday,07:00:00,11
2019-11-23 08:00:00,4.6,69,4.2,2019-11-23,Saturday,08:00:00,11
2019-11-23 09:00:00,4.8,121,5.3,2019-11-23,Saturday,09:00:00,11
2019-11-23 10:00:00,4.9,158,6.6,2019-11-23,Saturday,10:00:00,11
2019-11-23 11:00:00,5.1,165,7.6,2019-11-23,Saturday,11:00:00,11
2019-11-23 12:00:00,5.1,147,8.3,2019-11-23,Saturday,12:00:00,11
2019-11-23 13:00:00,5.1,107,8.5,2019-11-23,Saturday,13:00:00,11
2019-11-23 14:00:00,5.0,51,8.3,2019-11-23,Saturday,14:00:00,11
2019-11-23 15:00:00,4.8,16,7.7,2019-11-23,Saturday,15:00:00,11
2019-11-23 16:00:00,4.7,1,7.0,2019-11-23,Saturday,16:00:00,11
2019-11-23 17:00:00,4.6,0,6.5,2019-11-23,Saturday,17:00:00,11
2019-11-23 18:00:00,4.5,0,6.2,2019-11-23,Saturday,18:00:00,11
2019-11-23 19:00:00,4.4,0,5.8,2019-11-23,Saturday,19:00:00,11
2019-11-23 20:00:00,4.2,0,5.5,2019-11-23,Saturday,20:00:00,11
2019-11-23 21:00:00,4.0,0,5.2,2019-11-23,Saturday,21:00:00,11
2019-11-23 22:00:00,3.9,0,4.9,2019-11-23,Saturday,22:00:00,11
2019-11-23 23:00:00,3.8,0,4.6,2019-11-23,Saturday,23:00:00,11
2019-11-24 00:00:00,3.7,0,4.3,2019-11-24,Sunday,00:00:00,11
2019-11-24 01:00:00,3.7,0,4.1,2019-11-24,Sunday,01:00:00,11
2019-11-24 02:00:00,3.6,0,3.9,2019-11-24,Sunday,02:00:00,11
2019-11-24 03:00:00,3.6,0,3.7,2019-11-24,Sunday,03:00:00,11
2019-11-24 04:00:00,3.5,0,3.5,2019-11-24,Sunday,04:00:00,11
2019-11-24 05:00:00,3.5,0,3.3,2019-11-24,Sunday,05:00:00,11
2019-11-24 06:00:00,3.4,1,3.2,2019-11-24,Sunday,06:00:00,11
2019-11-24 07:00:00,3.3,19,3.1,2019-11-24,Sunday,07:00:00,11
2019-11-24 08:00:00,3.3,61,3.3,2019-11-24,Sunday,08:00:00,11
2019-11-24 09:00:00,3.2,108,4.2,2019-11-24,Sunday,09:00:00,11
2019-11-24 10:00:00,3.1,148,5.4,2019-11-24,Sunday,10:00:00,11
2019-11-24 11:00:00,3.0,162,6.3,2019-11-24,Sunday,11:00:00,11
2019-11-24 12:00:00,2.9,146,7.0,2019-11-24,Sunday,12:00:00,11
2019-11-24 13:00:00,2.9,115,7.3,2019-11-24,Sunday,13:00:00,11
2019-11-24 14:00:00,2.9,57,7.2,2019-11-24,Sunday,14:00:00,11
2019-11-24 15:00:00,2.7,18,6.4,2019-11-24,Sunday,15:00:00,11
2019-11-24 16:00:00,2.6,1,5.3,2019-11-24,Sunday,16:00:00,11
2019-11-24 17:00:00,2.6,0,4.5,2019-11-24,Sunday,17:00:00,11
2019-11-24 18:00:00,2.5,0,4.1,2019-11-24,Sunday,18:00:00,11
2019-11-24 19:00:00,2.5,0,3.8,2019-11-24,Sunday,19:00:00,11
2019-11-24 20:00:00,2.4,0,3.5,2019-11-24,Sunday,20:00:00,11
2019-11-24 21:00:00,2.3,0,3.2,2019-11-24,Sunday,21:00:00,11
2019-11-24 22:00:00,2.2,0,3.0,2019-11-24,Sunday,22:00:00,11
2019-11-24 23:00:00,2.1,0,2.8,2019-11-24,Sunday,23:00:00,11
2019-11-25 00:00:00,2.1,0,2.8,2019-11-25,Monday,00:00:00,11
2019-11-25 01:00:00,2.0,0,2.7,2019-11-25,Monday,01:00:00,11
2019-11-25 02:00:00,2.0,0,2.7,2019-11-25,Monday,02:00:00,11
2019-11-25 03:00:00,2.0,0,2.7,2019-11-25,Monday,03:00:00,11
2019-11-25 04:00:00,1.9,0,2.8,2019-11-25,Monday,04:00:00,11
2019-11-25 05:00:00,2.0,0,2.8,2019-11-25,Monday,05:00:00,11
2019-11-25 06:00:00,2.0,0,2.9,2019-11-25,Monday,06:00:00,11
2019-11-25 07:00:00,2.1,10,2.9,2019-11-25,Monday,07:00:00,11
2019-11-25 08:00:00,2.1,38,3.1,2019-11-25,Monday,08:00:00,11
2019-11-25 09:00:00,2.1,68,3.7,2019-11-25,Monday,09:00:00,11
2019-11-25 10:00:00,2.1,86,4.2,2019-11-25,Monday,10:00:00,11
2019-11-25 11:00:00,2.1,93,4.7,2019-11-25,Monday,11:00:00,11
2019-11-25 12:00:00,2.1,90,5.0,2019-11-25,Monday,12:00:00,11
2019-11-25 13:00:00,2.1,77,5.2,2019-11-25,Monday,13:00:00,11
2019-11-25 14:00:00,2.1,46,5.1,2019-11-25,Monday,14:00:00,11
2019-11-25 15:00:00,2.1,13,4.9,2019-11-25,Monday,15:00:00,11
2019-11-25 16:00:00,2.1,0,4.6,2019-11-25,Monday,16:00:00,11
2019-11-25 17:00:00,2.1,0,4.4,2019-11-25,Monday,17:00:00,11
2019-11-25 18:00:00,2.2,0,4.3,2019-11-25,Monday,18:00:00,11
2019-11-25 19:00:00,2.3,0,4.2,2019-11-25,Monday,19:00:00,11
2019-11-25 20:00:00,2.4,0,4.2,2019-11-25,Monday,20:00:00,11
2019-11-25 21:00:00,2.5,0,4.1,2019-11-25,Monday,21:00:00,11
2019-11-25 22:00:00,2.5,0,4.1,2019-11-25,Monday,22:00:00,11
2019-11-25 23:00:00,2.6,0,4.1,2019-11-25,Monday,23:00:00,11
2019-11-26 00:00:00,2.6,0,4.1,2019-11-26,Tuesday,00:00:00,11
2019-11-26 01:00:00,2.6,0,4.2,2019-11-26,Tuesday,01:00:00,11
2019-11-26 02:00:00,2.6,0,4.2,2019-11-26,Tuesday,02:00:00,11
2019-11-26 03:00:00,2.6,0,4.2,2019-11-26,Tuesday,03:00:00,11
2019-11-26 04:00:00,2.7,0,4.4,2019-11-26,Tuesday,04:00:00,11
2019-11-26 05:00:00,2.8,0,4.5,2019-11-26,Tuesday,05:00:00,11
2019-11-26 06:00:00,2.8,0,4.6,2019-11-26,Tuesday,06:00:00,11
2019-11-26 07:00:00,2.9,8,4.7,2019-11-26,Tuesday,07:00:00,11
2019-11-26 08:00:00,3.0,31,5.1,2019-11-26,Tuesday,08:00:00,11
2019-11-26 09:00:00,3.1,68,5.7,2019-11-26,Tuesday,09:00:00,11
2019-11-26 10:00:00,3.2,109,6.5,2019-11-26,Tuesday,10:00:00,11
2019-11-26 11:00:00,3.4,126,7.2,2019-11-26,Tuesday,11:00:00,11
2019-11-26 12:00:00,3.4,120,7.8,2019-11-26,Tuesday,12:00:00,11
2019-11-26 13:00:00,3.4,90,8.1,2019-11-26,Tuesday,13:00:00,11
2019-11-26 14:00:00,3.3,54,8.1,2019-11-26,Tuesday,14:00:00,11
2019-11-26 15:00:00,3.2,18,7.8,2019-11-26,Tuesday,15:00:00,11
2019-11-26 16:00:00,3.2,1,7.3,2019-11-26,Tuesday,16:00:00,11
2019-11-26 17:00:00,3.3,0,7.0,2019-11-26,Tuesday,17:00:00,11
2019-11-26 18:00:00,3.4,0,6.9,2019-11-26,Tuesday,18:00:00,11
2019-11-26 19:00:00,3.4,0,6.8,2019-11-26,Tuesday,19:00:00,11
2019-11-26 20:00:00,3.4,0,6.7,2019-11-26,Tuesday,20:00:00,11
2019-11-26 21:00:00,3.4,0,6.6,2019-11-26,Tuesday,21:00:00,11
2019-11-26 22:00:00,3.4,0,6.5,2019-11-26,Tuesday,22:00:00,11
2019-11-26 23:00:00,3.5,0,6.4,2019-11-26,Tuesday,23:00:00,11
2019-11-27 00:00:00,3.6,0,6.3,2019-11-27,Wednesday,00:00:00,11
2019-11-27 01:00:00,3.6,0,6.2,2019-11-27,Wednesday,01:00:00,11
