datetime,wind_speed,solar_radiation,month_year,nuclear_power,not_renewable,renewable,energy_price
2021-05-21 07:00:00,4.9,285,2021-05,7514.36025,21185.926,50441.45175,53.41
2021-05-21 08:00:00,5.5,376,2021-05,7518.963,20660.8035,56040.2365,37.57
2021-05-21 09:00:00,6.0,419,2021-05,7447.78675,20406.67975,59249.723249999995,22.45
2021-05-21 10:00:00,6.4,426,2021-05,7498.45125,20228.60075,61654.331999999995,13.99
2021-05-21 11:00:00,6.8,461,2021-05,7413.7585,19740.37325,62704.064750000005,0.67
2021-05-21 12:00:00,7.2,409,2021-05,7430.1725,19654.349,62197.323749999996,-9.47
2021-05-21 13:00:00,7.3,426,2021-05,7147.57725,19283.83025,59971.088,-5.83
2021-05-21 14:00:00,7.2,368,2021-05,7232.50475,19457.291,56551.7045,2.33
2021-05-21 15:00:00,7.0,307,2021-05,7616.99175,20271.98975,51367.805250000005,16.01
2021-05-21 16:00:00,6.6,238,2021-05,7590.10675,21002.113,44311.4205,47.57
2021-05-21 17:00:00,6.1,139,2021-05,7560.627,21497.858500000002,37295.02925,60.23
2021-05-21 18:00:00,5.5,73,2021-05,7643.5365,21803.432249999998,31222.43775,63.92
2021-05-21 19:00:00,4.6,20,2021-05,7650.03475,22412.484,29007.89675,58.8
2021-05-21 20:00:00,4.1,0,2021-05,7648.722,22380.41275,30045.74125,55.1
2021-05-21 21:00:00,4.0,0,2021-05,7643.429,20959.63925,31339.89575,42.69
2021-05-21 22:00:00,4.2,0,2021-05,7763.23475,20021.574,33552.19175,20.04
2021-05-21 23:00:00,4.4,0,2021-05,7888.351000000001,19056.64225,34940.69425,4.07
2021-05-22 00:00:00,4.5,0,2021-05,7893.69925,18548.85125,35535.214,0.89
2021-05-22 01:00:00,4.7,0,2021-05,7785.3145,18411.6265,37758.15575,0.03
2021-05-22 02:00:00,4.9,0,2021-05,7748.3859999999995,18329.5825,37217.00375,-0.05
2021-05-22 03:00:00,5.0,0,2021-05,7848.18975,18392.98675,37755.064249999996,-0.54
2021-05-22 04:00:00,5.1,13,2021-05,7823.08275,18275.652000000002,39854.489499999996,-0.94
2021-05-22 05:00:00,5.4,67,2021-05,7772.1655,18231.252,44519.938500000004,-0.09
2021-05-22 06:00:00,5.8,163,2021-05,7570.29525,18056.35925,51028.651,-0.11
2021-05-22 07:00:00,6.5,281,2021-05,7141.29175,17370.19775,56312.645000000004,-8.16
2021-05-22 08:00:00,7.1,396,2021-05,6725.4695,16907.12875,59704.77875,-33.57
2021-05-22 09:00:00,7.4,501,2021-05,6656.15075,16558.15075,60901.2505,-49.91
2021-05-22 10:00:00,7.6,565,2021-05,6670.4045,16534.78,61217.498,-50.73
2021-05-22 11:00:00,7.8,556,2021-05,6694.17425,16474.052499999998,58342.05425,-68.0
2021-05-22 12:00:00,7.8,521,2021-05,6775.269249999999,16539.12675,56454.231,-69.0
2021-05-22 13:00:00,7.7,494,2021-05,6692.3665,16402.636,54831.328,-62.83
2021-05-22 14:00:00,7.5,468,2021-05,6503.357,16218.41425,53918.916249999995,-49.98
2021-05-22 15:00:00,7.4,382,2021-05,6662.61625,16841.59525,52525.83125,-16.56
2021-05-22 16:00:00,7.0,290,2021-05,7284.81175,17727.10925,50848.4595,6.98
2021-05-22 17:00:00,6.7,169,2021-05,7816.265,18484.0765,44112.438,40.95
2021-05-22 18:00:00,6.0,87,2021-05,7926.837,18987.4855,38481.1285,45.72
2021-05-22 19:00:00,5.2,17,2021-05,7958.37225,19330.1785,35562.40975,48.8
2021-05-22 20:00:00,4.6,0,2021-05,7962.57275,19342.864,34521.294,47.44
2021-05-22 21:00:00,4.4,0,2021-05,7937.2505,18900.336,34013.51875,26.61
2021-05-22 22:00:00,4.3,0,2021-05,7805.5785,18309.62225,32455.05275,23.24
2021-05-22 23:00:00,4.1,0,2021-05,7693.07125,18252.3645,31253.69725,15.47
2021-05-23 00:00:00,4.0,0,2021-05,7627.115,18059.49125,31311.538,16.82
2021-05-23 01:00:00,4.1,0,2021-05,7639.156,18003.07075,30636.8175,7.35
2021-05-23 02:00:00,4.0,0,2021-05,7528.92425,17927.233,30155.70575,10.31
2021-05-23 03:00:00,4.1,1,2021-05,7510.085,18262.0265,29829.9215,5.08
2021-05-23 04:00:00,4.1,18,2021-05,7260.125,17955.5325,30476.4165,5.03
2021-05-23 05:00:00,4.2,75,2021-05,7667.87125,18442.0665,31562.4705,14.96
2021-05-23 06:00:00,4.5,155,2021-05,7787.13475,18786.89475,35973.76125,13.16
2021-05-23 07:00:00,5.0,252,2021-05,7628.800499999999,18461.648500000003,41596.35575,13.74
2021-05-23 08:00:00,5.4,370,2021-05,7452.247,18316.152,46828.70775,6.58
2021-05-23 09:00:00,5.6,461,2021-05,7292.75525,17952.3125,50165.21525,2.78
2021-05-23 10:00:00,5.8,526,2021-05,7144.26225,17628.20075,52363.257750000004,0.08
2021-05-23 11:00:00,5.9,589,2021-05,6974.81675,17364.76975,52455.9965,-7.83
2021-05-23 12:00:00,6.0,589,2021-05,6834.3465,17293.6585,50692.512,-24.93
2021-05-23 13:00:00,5.8,574,2021-05,6850.123,17292.7595,47202.5905,-25.0
2021-05-23 14:00:00,5.6,544,2021-05,7026.48875,17805.643,44601.1155,-8.02
2021-05-23 15:00:00,5.4,417,2021-05,7354.35325,18376.563,39186.812,11.7
2021-05-23 16:00:00,5.0,346,2021-05,7825.99275,19863.431,31026.4885,55.59
2021-05-23 17:00:00,4.4,232,2021-05,7956.23475,21798.05675,22364.26975,77.19
2021-05-23 18:00:00,3.8,114,2021-05,7960.54,22436.7265,16244.9395,80.34
2021-05-23 19:00:00,2.7,24,2021-05,7962.17275,22849.786249999997,15158.6595,77.41
2021-05-23 20:00:00,2.2,0,2021-05,7955.28975,22415.96225,17057.01325,74.85
2021-05-23 21:00:00,2.3,0,2021-05,7945.39625,20723.4065,19924.92225,61.58
2021-05-23 22:00:00,2.4,0,2021-05,7895.47925,19184.4375,22431.48,53.91
2021-05-23 23:00:00,2.6,0,2021-05,7884.58325,18651.65625,25188.06325,25.63
2021-05-24 00:00:00,2.6,0,2021-05,7851.548,18635.067,26759.331749999998,20.22
2021-05-24 01:00:00,2.8,0,2021-05,7951.16925,18737.5015,27943.94875,15.65
2021-05-24 02:00:00,2.9,0,2021-05,7927.15925,18767.86725,29483.242749999998,11.97
2021-05-24 03:00:00,3.0,1,2021-05,7964.8605,18839.32,30188.418250000002,16.54
2021-05-24 04:00:00,3.0,29,2021-05,7931.38725,18750.08475,32282.8355,21.86
2021-05-24 05:00:00,3.1,112,2021-05,7970.736,18859.9845,34622.3355,26.97
2021-05-24 06:00:00,3.3,204,2021-05,7949.12175,18916.44675,38844.001000000004,36.0
2021-05-24 07:00:00,3.7,321,2021-05,7915.25125,18889.1955,45282.83925,22.52
2021-05-24 08:00:00,4.1,438,2021-05,7642.72375,18433.8415,52171.0665,0.35
2021-05-24 09:00:00,4.6,546,2021-05,7266.853,17885.17725,54935.57475,-0.03
2021-05-24 10:00:00,5.0,616,2021-05,6747.181500000001,17403.357,55812.1435,0.0
2021-05-24 11:00:00,5.2,606,2021-05,6642.417,17301.17375,53689.36675,2.11
2021-05-24 12:00:00,5.2,572,2021-05,6883.14825,17645.1675,49495.8145,10.0
2021-05-24 13:00:00,5.1,527,2021-05,7156.8555,18186.61125,43778.070999999996,16.1
2021-05-24 14:00:00,5.0,404,2021-05,7610.18625,19096.1985,38287.8555,29.44
2021-05-24 15:00:00,4.9,316,2021-05,7745.87575,20940.0245,33552.608,52.7
2021-05-24 16:00:00,4.7,225,2021-05,7933.0925,23051.1015,28686.18875,72.11
2021-05-24 17:00:00,4.4,119,2021-05,7944.3735,24538.292,24611.57975,76.23
2021-05-24 18:00:00,4.0,50,2021-05,7945.4259999999995,25621.74975,21783.191,70.71
2021-05-24 19:00:00,3.6,13,2021-05,7950.2345000000005,25613.86825,21349.953,62.92
2021-05-24 20:00:00,3.5,0,2021-05,7951.77925,25673.82875,21798.31,62.03
2021-05-24 21:00:00,3.5,0,2021-05,7959.47775,24260.50625,22343.722999999998,53.55
2021-05-24 22:00:00,3.6,0,2021-05,7911.51325,23181.97075,22886.530749999998,52.64
2021-05-24 23:00:00,3.8,0,2021-05,7947.78875,22808.18675,23493.05775,48.78
2021-05-25 00:00:00,4.0,0,2021-05,7961.297500000001,22649.47025,23370.84175,46.15
2021-05-25 01:00:00,4.0,0,2021-05,7939.253,23039.3045,23918.67625,42.01
2021-05-25 02:00:00,4.1,0,2021-05,7967.523,23355.28925,24862.305,40.94
2021-05-25 03:00:00,4.3,0,2021-05,7966.87325,24386.55325,25711.63375,48.53
2021-05-25 04:00:00,4.5,10,2021-05,7972.4965,27129.073,28099.75475,66.4
2021-05-25 05:00:00,4.7,48,2021-05,7975.6465,28468.74225,32368.7205,81.98
2021-05-25 06:00:00,5.1,109,2021-05,7975.9315,28841.48575,37585.94725,84.65
2021-05-25 07:00:00,5.7,202,2021-05,7972.9662499999995,29059.031750000002,42301.43375,76.79
2021-05-25 08:00:00,6.1,274,2021-05,7975.2965,28462.88375,46833.366,66.0
2021-05-25 09:00:00,6.5,366,2021-05,7969.911,27319.77225,50744.11825,62.03
2021-05-25 10:00:00,6.6,429,2021-05,7979.3192500000005,25953.948,53309.28425,55.51
2021-05-25 11:00:00,6.8,429,2021-05,7945.0337500000005,24472.1105,55403.36725,47.97
2021-05-25 12:00:00,6.9,507,2021-05,7967.62825,24142.3525,55587.88675,42.04
2021-05-25 13:00:00,6.9,468,2021-05,7982.2145,24286.93075,53249.79525,40.3
2021-05-25 14:00:00,6.9,465,2021-05,7964.043,24678.167,49850.84675,42.48
2021-05-25 15:00:00,6.6,408,2021-05,7960.295,26341.1335,45356.098,50.09
2021-05-25 16:00:00,6.3,296,2021-05,7963.9055,27797.338,39016.0945,65.48
2021-05-25 17:00:00,5.9,170,2021-05,7957.62725,29261.21775,33591.874500000005,76.31
2021-05-25 18:00:00,5.4,92,2021-05,7957.52975,29623.58125,30271.09475,77.98
2021-05-25 19:00:00,4.6,18,2021-05,7965.778,29312.7845,29533.079250000003,77.19
2021-05-25 20:00:00,4.3,0,2021-05,7971.891250000001,29107.226000000002,29836.6875,77.09
2021-05-25 21:00:00,4.2,0,2021-05,7967.823,28286.440000000002,29980.88125,65.39
2021-05-25 22:00:00,4.2,0,2021-05,7961.860000000001,26944.55425,29488.345999999998,61.25
2021-05-25 23:00:00,4.1,0,2021-05,7961.3605,26396.70025,29245.87575,54.76
2021-05-26 00:00:00,4.1,0,2021-05,7930.78,25435.916250000002,28720.35775,52.03
2021-05-26 01:00:00,4.1,0,2021-05,7778.65375,25172.06825,28422.42925,51.15
2021-05-26 02:00:00,4.1,0,2021-05,7740.418,25834.78925,28067.44775,52.28
2021-05-26 03:00:00,4.0,1,2021-05,7700.831749999999,27854.50025,28596.66225,59.74
2021-05-26 04:00:00,4.0,22,2021-05,7724.25875,29918.76875,30812.52025,76.68
2021-05-26 05:00:00,4.0,80,2021-05,7662.16825,30889.58475,34770.954750000004,84.59
2021-05-26 06:00:00,4.4,155,2021-05,7585.904,31301.856,39248.97425,83.56
2021-05-26 07:00:00,4.8,252,2021-05,7544.34775,31180.992,43729.411250000005,73.57
2021-05-26 08:00:00,5.3,336,2021-05,7643.69175,31075.29875,43891.337,68.87
2021-05-26 09:00:00,5.5,355,2021-05,7611.465999999999,31132.62025,44614.41725,70.78
2021-05-26 10:00:00,5.6,353,2021-05,7386.92125,30227.773250000002,45861.30675,64.87
2021-05-26 11:00:00,5.7,343,2021-05,7421.11175,28677.44775,46786.185750000004,60.03
2021-05-26 12:00:00,5.9,356,2021-05,7437.79075,27413.82425,46742.5645,53.86
2021-05-26 13:00:00,6.0,383,2021-05,7433.2775,27375.714,46783.1455,53.56
2021-05-26 14:00:00,6.1,333,2021-05,7465.03325,27622.83875,44933.20125,54.17
2021-05-26 15:00:00,5.9,256,2021-05,7432.62775,30126.292,42401.257750000004,60.65
2021-05-26 16:00:00,5.8,198,2021-05,7413.2385,31107.9515,39109.46,74.52
2021-05-26 17:00:00,5.5,131,2021-05,7428.945,31335.21575,35235.041,80.0
2021-05-26 18:00:00,5.1,61,2021-05,7514.84,31317.01925,32376.3415,80.0
2021-05-26 19:00:00,4.7,18,2021-05,7552.4285,31217.26275,31996.872499999998,77.26
2021-05-26 20:00:00,4.3,0,2021-05,7535.812,30459.038249999998,32301.95975,75.28
2021-05-26 21:00:00,4.2,0,2021-05,7571.38275,28330.5405,32727.132749999997,51.08
2021-05-26 22:00:00,4.2,0,2021-05,7707.157499999999,26333.73925,33130.781,60.13
2021-05-26 23:00:00,4.2,0,2021-05,7732.47675,25862.19575,32910.05825,58.15
2021-05-27 00:00:00,4.3,0,2021-05,7735.2927500000005,25759.42225,32702.5495,56.37
2021-05-27 01:00:00,4.2,0,2021-05,7737.9725,25869.678,32537.34975,52.71
2021-05-27 02:00:00,4.3,0,2021-05,7827.108249999999,26855.558250000002,32521.2455,52.9
2021-05-27 03:00:00,4.3,1,2021-05,7852.50275,29042.69025,32082.70575,60.75
2021-05-27 04:00:00,4.3,19,2021-05,7876.3525,33399.3715,32240.08175,77.0
2021-05-27 05:00:00,4.3,70,2021-05,7863.12125,36303.638,33860.7645,84.47
2021-05-27 06:00:00,4.5,126,2021-05,7810.726500000001,38149.18825,36147.739499999996,86.45
2021-05-27 07:00:00,4.7,200,2021-05,7800.283,38252.75875,38480.89525,79.79
2021-05-27 08:00:00,4.9,276,2021-05,7799.32075,37969.88775,40761.99725,79.13
2021-05-27 09:00:00,5.0,313,2021-05,7792.592500000001,37062.78275,43016.44575,78.07
2021-05-27 10:00:00,5.1,338,2021-05,7790.36225,36501.011,44919.3065,74.95
2021-05-27 11:00:00,5.2,414,2021-05,7798.1205,35147.6295,45844.374500000005,65.32
2021-05-27 12:00:00,5.2,408,2021-05,7807.709000000001,34617.31575,45266.66,60.77
2021-05-27 13:00:00,5.2,412,2021-05,7816.54725,34882.86525,43137.43875,60.45
2021-05-27 14:00:00,5.1,391,2021-05,7807.1615,35651.93625,39203.941,60.91
2021-05-27 15:00:00,4.9,315,2021-05,7853.5405,37161.3355,34770.91225,69.62
2021-05-27 16:00:00,4.7,250,2021-05,7955.10675,38028.40825,30219.057500000003,79.96
2021-05-27 17:00:00,4.4,166,2021-05,7957.69475,38172.1595,25178.878249999998,85.99
2021-05-27 18:00:00,4.0,68,2021-05,7957.812,38089.905,21072.19325,88.87
2021-05-27 19:00:00,3.5,23,2021-05,7961.67025,37945.73175,19489.48475,85.91
2021-05-27 20:00:00,3.2,0,2021-05,7963.678,37597.053,19120.18675,84.04
2021-05-27 21:00:00,3.0,0,2021-05,7963.838,36590.596,18716.8475,79.71
2021-05-27 22:00:00,2.8,0,2021-05,7947.78125,35590.939,18123.75,71.34
2021-05-27 23:00:00,2.8,0,2021-05,7950.994500000001,35095.94725,17441.3695,63.0
2021-05-28 00:00:00,2.7,0,2021-05,7961.015,34843.407,16799.744749999998,61.59
2021-05-28 01:00:00,2.6,0,2021-05,7965.6155,34401.03875,16065.61225,62.03
2021-05-28 02:00:00,2.5,0,2021-05,7977.33625,35549.644499999995,15766.14025,64.64
2021-05-28 03:00:00,2.6,0,2021-05,7979.2415,36845.576499999996,15910.042,67.93
2021-05-28 04:00:00,2.6,16,2021-05,7970.5685,38793.96575,17108.47525,81.36
2021-05-28 05:00:00,2.6,83,2021-05,7856.47075,39685.9995,19864.06625,93.01
2021-05-28 06:00:00,2.7,180,2021-05,7797.733,39622.77125,24977.42725,92.42
2021-05-28 07:00:00,3.0,295,2021-05,7791.61775,38801.4175,30752.75675,84.38
2021-05-28 08:00:00,3.1,377,2021-05,7774.4735,38127.028,35535.87575,80.09
2021-05-28 09:00:00,3.3,464,2021-05,7771.13075,37467.617,38084.282,79.03
2021-05-28 10:00:00,3.4,545,2021-05,7717.3135,35790.28875,39305.7745,73.29
2021-05-28 11:00:00,3.5,585,2021-05,7737.4775,33712.92475,40343.80725,60.61
2021-05-28 12:00:00,3.7,601,2021-05,7909.2555,33773.33425,40340.723,58.34
2021-05-28 13:00:00,3.8,574,2021-05,7944.041,33856.154,38849.292,60.0
2021-05-28 14:00:00,3.7,537,2021-05,7942.021000000001,35330.60325,35946.85925,61.02
2021-05-28 15:00:00,3.6,416,2021-05,7942.0985,36917.199,30800.2095,72.09
2021-05-28 16:00:00,3.5,307,2021-05,7941.371,38317.2515,24324.067499999997,77.99
2021-05-28 17:00:00,3.4,196,2021-05,7943.8634999999995,39026.238,18297.4005,83.67
2021-05-28 18:00:00,3.2,98,2021-05,7937.913,39089.1985,14876.9915,82.9
2021-05-28 19:00:00,2.8,22,2021-05,7935.5225,39075.922,13302.999,80.1
2021-05-28 20:00:00,2.6,0,2021-05,7943.066,38867.413,13051.427749999999,80.03
2021-05-28 21:00:00,2.4,0,2021-05,7950.20175,37530.983,13141.56425,75.59
2021-05-28 22:00:00,2.3,0,2021-05,7949.84675,35507.7485,13241.66125,70.89
2021-05-28 23:00:00,2.2,0,2021-05,7949.7392500000005,33735.0345,13405.20875,68.37
2021-05-29 00:00:00,2.2,0,2021-05,7954.192,31257.2585,13520.026,67.07
2021-05-29 01:00:00,2.2,0,2021-05,7957.9545,29916.8805,13855.49825,64.77
2021-05-29 02:00:00,2.2,0,2021-05,7962.1555,29816.65325,13966.413,64.09
2021-05-29 03:00:00,2.2,1,2021-05,7961.7705000000005,29882.00325,13785.06475,62.42
2021-05-29 04:00:00,2.2,22,2021-05,7960.32525,30076.95425,15401.94225,63.77
2021-05-29 05:00:00,2.3,84,2021-05,7962.34775,29647.3655,19091.44975,64.91
2021-05-29 06:00:00,2.4,177,2021-05,7967.2705000000005,29896.39075,24657.02225,65.0
2021-05-29 07:00:00,2.7,288,2021-05,7972.25375,29330.06425,30154.63725,63.94
2021-05-29 08:00:00,3.0,371,2021-05,7964.15525,27305.20675,35008.408500000005,58.47
2021-05-29 09:00:00,3.1,468,2021-05,7961.928,25782.6175,38489.76075,52.2
2021-05-29 10:00:00,3.4,536,2021-05,7958.107,23756.36875,39796.67375,47.96
2021-05-29 11:00:00,3.6,572,2021-05,7960.2975,22640.08125,41006.32825,31.03
2021-05-29 12:00:00,3.7,621,2021-05,7750.5615,21525.10675,41667.1895,15.01
2021-05-29 13:00:00,3.8,620,2021-05,7628.67275,21288.59925,41468.37925,15.83
2021-05-29 14:00:00,3.9,606,2021-05,7863.08375,22062.93825,39078.882,28.27
2021-05-29 15:00:00,4.0,510,2021-05,7932.51,23885.73975,33689.63,45.95
2021-05-29 16:00:00,3.9,372,2021-05,7867.9439999999995,26952.6175,27099.8615,58.05
2021-05-29 17:00:00,3.9,251,2021-05,7923.95925,28445.73175,20183.9265,67.9
2021-05-29 18:00:00,3.8,139,2021-05,7921.679,28848.42575,16268.3995,71.85
2021-05-29 19:00:00,3.2,34,2021-05,7925.847,28926.0245,15445.46075,72.02
2021-05-29 20:00:00,2.6,1,2021-05,7929.56,28994.93025,15922.28425,70.99
2021-05-29 21:00:00,2.4,0,2021-05,7927.08425,28619.337,15975.682499999999,64.95
2021-05-29 22:00:00,2.3,0,2021-05,7922.4265,27222.538249999998,15595.992750000001,59.9
2021-05-29 23:00:00,2.3,0,2021-05,7921.8017500000005,24867.66975,15399.8575,55.07
2021-05-30 00:00:00,2.2,0,2021-05,7937.398,23098.62025,15079.978500000001,50.66
2021-05-30 01:00:00,2.2,0,2021-05,7949.0315,22100.753,14745.3395,48.9
2021-05-30 02:00:00,2.1,0,2021-05,7914.90825,22100.09,13892.503499999999,48.92
2021-05-30 03:00:00,2.1,1,2021-05,7759.7072499999995,22014.22975,13674.38625,47.61
2021-05-30 04:00:00,2.1,34,2021-05,7670.7065,21864.59375,15644.912250000001,45.71
2021-05-30 05:00:00,2.1,141,2021-05,7655.0375,21832.460750000002,20018.165250000002,45.0
2021-05-30 06:00:00,2.4,284,2021-05,7699.04175,21573.39125,27341.77325,39.4
2021-05-30 07:00:00,2.9,438,2021-05,7768.313,20889.87,35536.03275,31.96
2021-05-30 08:00:00,3.2,574,2021-05,7931.4775,20810.639,41702.73525,17.59
2021-05-30 09:00:00,3.5,677,2021-05,7884.06325,20732.948,45803.817500000005,8.0
2021-05-30 10:00:00,3.8,749,2021-05,7499.3462500000005,20334.89225,47927.857,6.08
2021-05-30 11:00:00,3.9,805,2021-05,6568.19025,19333.596,47303.969,-3.05
2021-05-30 12:00:00,4.1,804,2021-05,6268.11125,19074.64475,46792.51225,-16.86
2021-05-30 13:00:00,4.2,761,2021-05,6188.2265,19041.541250000002,44139.68775,-9.9
2021-05-30 14:00:00,4.3,700,2021-05,6722.39925,19757.4235,40251.87225,-0.93
2021-05-30 15:00:00,4.3,580,2021-05,7677.30725,21577.8245,33976.1985,17.47
2021-05-30 16:00:00,4.2,441,2021-05,7843.02225,25170.81175,26052.761,50.06
2021-05-30 17:00:00,4.1,299,2021-05,7901.82475,27773.19425,18705.9985,67.89
2021-05-30 18:00:00,3.8,157,2021-05,7903.61225,28576.89,14432.042,78.08
2021-05-30 19:00:00,3.1,39,2021-05,7905.09775,28618.82875,13811.894250000001,79.29
2021-05-30 20:00:00,2.5,1,2021-05,7912.153249999999,28589.58075,14751.641,75.43
2021-05-30 21:00:00,2.3,0,2021-05,7898.7145,28326.31075,15305.31725,66.07
2021-05-30 22:00:00,2.3,0,2021-05,7917.2162499999995,26859.52075,15168.867,59.6
2021-05-30 23:00:00,2.1,0,2021-05,7921.849,26913.70675,14542.5555,57.3
2021-05-31 00:00:00,2.0,0,2021-05,7926.68725,27604.8495,13760.337,56.22
2021-05-31 01:00:00,2.0,0,2021-05,7930.78,27996.2495,12849.3725,55.02
2021-05-31 02:00:00,2.0,0,2021-05,7944.9037499999995,29334.94175,12222.8225,58.49
2021-05-31 03:00:00,1.9,2,2021-05,7946.08125,31614.88,11853.19575,59.89
2021-05-31 04:00:00,1.8,45,2021-05,7963.9305,34496.963749999995,13871.32875,76.72
2021-05-31 05:00:00,1.7,173,2021-05,7975.44125,35048.6025,19394.06525,85.98
2021-05-31 06:00:00,1.8,341,2021-05,7957.62225,34891.13575,27035.44825,86.73
2021-05-31 07:00:00,2.1,509,2021-05,7918.4115,34216.759,35442.992750000005,77.9
2021-05-31 08:00:00,2.4,653,2021-05,7836.4715,32088.81525,42205.515,63.38
2021-05-31 09:00:00,2.9,763,2021-05,7825.67825,31341.2315,46242.930250000005,60.69
2021-05-31 10:00:00,3.2,842,2021-05,7829.5835,30212.761,47701.42225,59.1
2021-05-31 11:00:00,3.3,865,2021-05,7818.22225,29193.921,47930.76625,55.26
2021-05-31 12:00:00,3.4,876,2021-05,7808.759,28063.05,46867.6245,54.05
2021-05-31 13:00:00,3.4,842,2021-05,7803.793250000001,28108.56375,44019.07225,54.69
2021-05-31 14:00:00,3.4,751,2021-05,7873.037249999999,29436.53925,39283.701,53.94
2021-05-31 15:00:00,3.4,620,2021-05,7878.705,32518.718500000003,32659.8355,62.3
2021-05-31 16:00:00,3.5,484,2021-05,7861.98375,34428.91875,25077.321,76.0
2021-05-31 17:00:00,3.4,316,2021-05,7868.57925,35278.191249999996,18025.2275,85.14
2021-05-31 18:00:00,3.3,165,2021-05,7881.928,35332.79,14366.557,86.0
2021-05-31 19:00:00,2.8,41,2021-05,7889.9985,35282.098,13933.8855,82.0
2021-05-31 20:00:00,2.4,1,2021-05,7891.19875,35176.531749999995,14991.47025,79.9
2021-05-31 21:00:00,2.2,0,2021-05,7902.162,34294.00125,15393.065,72.67
2021-05-31 22:00:00,2.1,0,2021-05,7903.23725,32804.617249999996,15258.19475,61.98
2021-05-31 23:00:00,2.0,0,2021-05,7915.656,31570.54925,14926.5425,58.94
2021-06-01 00:00:00,2.0,0,2021-06,7894.83675,31075.2435,14609.67475,56.5
2021-06-01 01:00:00,2.0,0,2021-06,7921.3515,31188.2905,13924.683,56.23
2021-06-01 02:00:00,1.9,0,2021-06,7932.59525,31580.5855,13439.70775,56.95
2021-06-01 03:00:00,1.8,2,2021-06,7944.386,32843.948,13321.030999999999,62.0
2021-06-01 04:00:00,1.8,40,2021-06,7951.03675,34174.222,15332.6705,78.99
2021-06-01 05:00:00,1.7,157,2021-06,7952.1445,34847.64625,20384.31475,85.79
2021-06-01 06:00:00,1.7,316,2021-06,7939.53575,34674.2,27193.872,87.1
2021-06-01 07:00:00,2.1,483,2021-06,7914.44075,34252.96825,34931.77,78.2
2021-06-01 08:00:00,2.5,606,2021-06,7895.019249999999,32763.25575,41777.1005,64.95
2021-06-01 09:00:00,3.1,733,2021-06,7878.94025,30088.03675,46284.29675,61.1
2021-06-01 10:00:00,3.4,794,2021-06,7854.993,28146.9815,48245.937,58.13
2021-06-01 11:00:00,3.5,816,2021-06,7854.71075,26987.3835,48406.9205,56.12
2021-06-01 12:00:00,3.6,822,2021-06,7838.064,26288.8905,46810.432,55.4
2021-06-01 13:00:00,3.6,755,2021-06,7825.87025,26783.06375,44012.267,56.91
2021-06-01 14:00:00,3.6,671,2021-06,7833.4185,28368.90075,39609.57225,58.13
2021-06-01 15:00:00,3.7,543,2021-06,7828.146,31539.08725,32873.702,70.58
2021-06-01 16:00:00,3.6,395,2021-06,7818.36475,34084.9285,25919.10725,79.36
2021-06-01 17:00:00,3.6,245,2021-06,7814.4842499999995,34737.57575,19905.90275,86.7
2021-06-01 18:00:00,3.4,128,2021-06,7822.990250000001,34735.34375,16223.002,85.14
2021-06-01 19:00:00,3.0,33,2021-06,7832.61625,34843.31,15812.903,80.5
2021-06-01 20:00:00,2.6,1,2021-06,7844.277,34509.73925,16957.34625,75.31
2021-06-01 21:00:00,2.6,0,2021-06,7840.83425,33226.35875,17642.456,67.08
2021-06-01 22:00:00,2.4,0,2021-06,7843.777,30382.50075,17731.751,65.0
2021-06-01 23:00:00,2.4,0,2021-06,7860.1685,28855.697500000002,17445.004249999998,61.37
2021-06-02 00:00:00,2.3,0,2021-06,7877.46775,27764.997499999998,17117.989999999998,59.18
2021-06-02 01:00:00,2.2,0,2021-06,7877.967500000001,27920.67875,16651.80775,60.0
2021-06-02 02:00:00,2.2,0,2021-06,7804.8485,28954.02975,16292.418,59.89
2021-06-02 03:00:00,2.3,2,2021-06,7692.99125,28784.18425,17037.932,63.71
2021-06-02 04:00:00,2.4,36,2021-06,7697.6942500000005,30852.5285,19917.886,78.49
2021-06-02 05:00:00,2.4,142,2021-06,7708.03475,31622.959000000003,25037.86425,81.6
2021-06-02 06:00:00,2.6,283,2021-06,7683.46775,31330.69225,32781.48075,81.12
2021-06-02 07:00:00,2.9,440,2021-06,7689.2235,29330.921000000002,40673.99675,72.34
2021-06-02 08:00:00,3.1,599,2021-06,7681.005,28538.76975,47439.09625,62.44
2021-06-02 09:00:00,3.3,741,2021-06,7667.51625,27112.03425,52019.4865,57.3
2021-06-02 10:00:00,3.5,821,2021-06,7646.567,25854.2645,54323.857,55.72
2021-06-02 11:00:00,3.7,829,2021-06,7643.389,25055.461,54712.39675,54.02
2021-06-02 12:00:00,3.8,835,2021-06,7624.38725,25044.61,52907.6995,53.83
2021-06-02 13:00:00,3.9,792,2021-06,7610.32125,25322.9605,49246.748,53.9
2021-06-02 14:00:00,3.9,722,2021-06,7581.87875,25695.452250000002,44412.39925,56.87
2021-06-02 15:00:00,3.8,589,2021-06,7567.69475,28500.58975,37963.367,67.45
2021-06-02 16:00:00,3.7,448,2021-06,7615.404,31575.035499999998,31197.105,78.48
2021-06-02 17:00:00,3.6,284,2021-06,7778.94125,32424.75075,25532.04675,83.34
2021-06-02 18:00:00,3.4,144,2021-06,7774.4385,32467.006999999998,22865.6235,82.91
2021-06-02 19:00:00,3.0,38,2021-06,7747.6085,32366.13325,24544.35175,78.17
