datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month
2020-11-21 07:00:00,4.0,33,0.0,2020-11-21,Saturday,07:00:00,11
2020-11-21 08:00:00,4.2,89,0.6,2020-11-21,Saturday,08:00:00,11
2020-11-21 09:00:00,4.4,153,1.6,2020-11-21,Saturday,09:00:00,11
2020-11-21 10:00:00,4.7,193,2.7,2020-11-21,Saturday,10:00:00,11
2020-11-21 11:00:00,5.0,197,3.6,2020-11-21,Saturday,11:00:00,11
2020-11-21 12:00:00,5.1,183,4.4,2020-11-21,Saturday,12:00:00,11
2020-11-21 13:00:00,5.2,145,4.9,2020-11-21,Saturday,13:00:00,11
2020-11-21 14:00:00,5.1,89,5.1,2020-11-21,Saturday,14:00:00,11
2020-11-21 15:00:00,4.9,33,4.7,2020-11-21,Saturday,15:00:00,11
2020-11-21 16:00:00,4.7,2,3.9,2020-11-21,Saturday,16:00:00,11
2020-11-21 17:00:00,4.7,0,3.4,2020-11-21,Saturday,17:00:00,11
2020-11-21 18:00:00,4.7,0,3.2,2020-11-21,Saturday,18:00:00,11
2020-11-21 19:00:00,4.7,0,3.1,2020-11-21,Saturday,19:00:00,11
2020-11-21 20:00:00,4.7,0,3.0,2020-11-21,Saturday,20:00:00,11
2020-11-21 21:00:00,4.7,0,3.1,2020-11-21,Saturday,21:00:00,11
2020-11-21 22:00:00,4.6,0,3.1,2020-11-21,Saturday,22:00:00,11
2020-11-21 23:00:00,4.6,0,3.0,2020-11-21,Saturday,23:00:00,11
2020-11-22 00:00:00,4.5,0,3.0,2020-11-22,Sunday,00:00:00,11
2020-11-22 01:00:00,4.4,0,2.9,2020-11-22,Sunday,01:00:00,11
2020-11-22 02:00:00,4.3,0,3.0,2020-11-22,Sunday,02:00:00,11
2020-11-22 03:00:00,4.3,0,3.0,2020-11-22,Sunday,03:00:00,11
2020-11-22 04:00:00,4.3,0,3.0,2020-11-22,Sunday,04:00:00,11
2020-11-22 05:00:00,4.2,0,3.0,2020-11-22,Sunday,05:00:00,11
2020-11-22 06:00:00,4.3,1,3.1,2020-11-22,Sunday,06:00:00,11
2020-11-22 07:00:00,4.4,17,3.2,2020-11-22,Sunday,07:00:00,11
2020-11-22 08:00:00,4.5,61,3.8,2020-11-22,Sunday,08:00:00,11
2020-11-22 09:00:00,4.5,118,4.6,2020-11-22,Sunday,09:00:00,11
2020-11-22 10:00:00,4.6,151,5.6,2020-11-22,Sunday,10:00:00,11
2020-11-22 11:00:00,4.6,176,6.4,2020-11-22,Sunday,11:00:00,11
2020-11-22 12:00:00,4.6,170,7.0,2020-11-22,Sunday,12:00:00,11
2020-11-22 13:00:00,4.5,137,7.3,2020-11-22,Sunday,13:00:00,11
2020-11-22 14:00:00,4.3,65,7.2,2020-11-22,Sunday,14:00:00,11
2020-11-22 15:00:00,3.9,19,6.7,2020-11-22,Sunday,15:00:00,11
2020-11-22 16:00:00,3.5,1,6.0,2020-11-22,Sunday,16:00:00,11
2020-11-22 17:00:00,3.3,0,5.6,2020-11-22,Sunday,17:00:00,11
2020-11-22 18:00:00,3.2,0,5.4,2020-11-22,Sunday,18:00:00,11
2020-11-22 19:00:00,3.2,0,5.2,2020-11-22,Sunday,19:00:00,11
2020-11-22 20:00:00,3.2,0,5.0,2020-11-22,Sunday,20:00:00,11
2020-11-22 21:00:00,3.2,0,4.9,2020-11-22,Sunday,21:00:00,11
2020-11-22 22:00:00,3.2,0,4.8,2020-11-22,Sunday,22:00:00,11
2020-11-22 23:00:00,3.3,0,4.7,2020-11-22,Sunday,23:00:00,11
2020-11-23 00:00:00,3.3,0,4.6,2020-11-23,Monday,00:00:00,11
2020-11-23 01:00:00,3.4,0,4.5,2020-11-23,Monday,01:00:00,11
2020-11-23 02:00:00,3.5,0,4.5,2020-11-23,Monday,02:00:00,11
2020-11-23 03:00:00,3.6,0,4.4,2020-11-23,Monday,03:00:00,11
2020-11-23 04:00:00,3.6,0,4.4,2020-11-23,Monday,04:00:00,11
2020-11-23 05:00:00,3.5,0,4.3,2020-11-23,Monday,05:00:00,11
2020-11-23 06:00:00,3.5,0,4.3,2020-11-23,Monday,06:00:00,11
2020-11-23 07:00:00,3.5,11,4.2,2020-11-23,Monday,07:00:00,11
2020-11-23 08:00:00,3.5,57,4.5,2020-11-23,Monday,08:00:00,11
2020-11-23 09:00:00,3.5,124,5.2,2020-11-23,Monday,09:00:00,11
2020-11-23 10:00:00,3.8,166,6.1,2020-11-23,Monday,10:00:00,11
2020-11-23 11:00:00,4.0,176,6.8,2020-11-23,Monday,11:00:00,11
2020-11-23 12:00:00,4.0,159,7.3,2020-11-23,Monday,12:00:00,11
2020-11-23 13:00:00,3.9,134,7.5,2020-11-23,Monday,13:00:00,11
2020-11-23 14:00:00,3.6,73,7.3,2020-11-23,Monday,14:00:00,11
2020-11-23 15:00:00,3.2,24,6.6,2020-11-23,Monday,15:00:00,11
2020-11-23 16:00:00,2.7,1,5.4,2020-11-23,Monday,16:00:00,11
2020-11-23 17:00:00,2.7,0,4.6,2020-11-23,Monday,17:00:00,11
2020-11-23 18:00:00,2.7,0,4.1,2020-11-23,Monday,18:00:00,11
2020-11-23 19:00:00,2.8,0,3.7,2020-11-23,Monday,19:00:00,11
2020-11-23 20:00:00,2.8,0,3.4,2020-11-23,Monday,20:00:00,11
2020-11-23 21:00:00,2.9,0,3.2,2020-11-23,Monday,21:00:00,11
2020-11-23 22:00:00,2.9,0,3.0,2020-11-23,Monday,22:00:00,11
2020-11-23 23:00:00,2.9,0,2.8,2020-11-23,Monday,23:00:00,11
2020-11-24 00:00:00,3.0,0,2.7,2020-11-24,Tuesday,00:00:00,11
2020-11-24 01:00:00,3.1,0,2.6,2020-11-24,Tuesday,01:00:00,11
2020-11-24 02:00:00,3.2,0,2.5,2020-11-24,Tuesday,02:00:00,11
2020-11-24 03:00:00,3.3,0,2.5,2020-11-24,Tuesday,03:00:00,11
2020-11-24 04:00:00,3.3,0,2.4,2020-11-24,Tuesday,04:00:00,11
2020-11-24 05:00:00,3.4,0,2.4,2020-11-24,Tuesday,05:00:00,11
2020-11-24 06:00:00,3.5,1,2.5,2020-11-24,Tuesday,06:00:00,11
2020-11-24 07:00:00,3.6,22,2.6,2020-11-24,Tuesday,07:00:00,11
2020-11-24 08:00:00,3.7,72,3.0,2020-11-24,Tuesday,08:00:00,11
2020-11-24 09:00:00,3.8,123,3.7,2020-11-24,Tuesday,09:00:00,11
2020-11-24 10:00:00,3.8,160,4.5,2020-11-24,Tuesday,10:00:00,11
2020-11-24 11:00:00,4.0,173,5.1,2020-11-24,Tuesday,11:00:00,11
2020-11-24 12:00:00,4.0,165,5.6,2020-11-24,Tuesday,12:00:00,11
2020-11-24 13:00:00,3.8,125,5.8,2020-11-24,Tuesday,13:00:00,11
2020-11-24 14:00:00,3.7,69,5.7,2020-11-24,Tuesday,14:00:00,11
2020-11-24 15:00:00,3.4,20,5.1,2020-11-24,Tuesday,15:00:00,11
2020-11-24 16:00:00,3.2,1,4.3,2020-11-24,Tuesday,16:00:00,11
2020-11-24 17:00:00,3.2,0,3.8,2020-11-24,Tuesday,17:00:00,11
2020-11-24 18:00:00,3.1,0,3.4,2020-11-24,Tuesday,18:00:00,11
2020-11-24 19:00:00,3.1,0,3.1,2020-11-24,Tuesday,19:00:00,11
2020-11-24 20:00:00,3.1,0,2.8,2020-11-24,Tuesday,20:00:00,11
2020-11-24 21:00:00,3.1,0,2.6,2020-11-24,Tuesday,21:00:00,11
2020-11-24 22:00:00,3.1,0,2.3,2020-11-24,Tuesday,22:00:00,11
2020-11-24 23:00:00,3.1,0,2.1,2020-11-24,Tuesday,23:00:00,11
2020-11-25 00:00:00,3.0,0,1.9,2020-11-25,Wednesday,00:00:00,11
2020-11-25 01:00:00,3.0,0,1.7,2020-11-25,Wednesday,01:00:00,11
2020-11-25 02:00:00,3.0,0,1.6,2020-11-25,Wednesday,02:00:00,11
2020-11-25 03:00:00,3.0,0,1.4,2020-11-25,Wednesday,03:00:00,11
2020-11-25 04:00:00,3.1,0,1.3,2020-11-25,Wednesday,04:00:00,11
2020-11-25 05:00:00,3.1,0,1.1,2020-11-25,Wednesday,05:00:00,11
2020-11-25 06:00:00,3.1,0,1.0,2020-11-25,Wednesday,06:00:00,11
2020-11-25 07:00:00,3.1,15,0.9,2020-11-25,Wednesday,07:00:00,11
2020-11-25 08:00:00,3.2,66,1.2,2020-11-25,Wednesday,08:00:00,11
2020-11-25 09:00:00,3.3,134,2.0,2020-11-25,Wednesday,09:00:00,11
2020-11-25 10:00:00,3.4,180,2.9,2020-11-25,Wednesday,10:00:00,11
2020-11-25 11:00:00,3.5,202,3.7,2020-11-25,Wednesday,11:00:00,11
2020-11-25 12:00:00,3.5,198,4.4,2020-11-25,Wednesday,12:00:00,11
2020-11-25 13:00:00,3.4,154,4.7,2020-11-25,Wednesday,13:00:00,11
2020-11-25 14:00:00,3.3,88,4.6,2020-11-25,Wednesday,14:00:00,11
2020-11-25 15:00:00,3.1,25,3.9,2020-11-25,Wednesday,15:00:00,11
2020-11-25 16:00:00,3.0,1,3.0,2020-11-25,Wednesday,16:00:00,11
2020-11-25 17:00:00,3.0,0,2.5,2020-11-25,Wednesday,17:00:00,11
2020-11-25 18:00:00,3.1,0,2.2,2020-11-25,Wednesday,18:00:00,11
2020-11-25 19:00:00,3.1,0,1.9,2020-11-25,Wednesday,19:00:00,11
2020-11-25 20:00:00,3.1,0,1.8,2020-11-25,Wednesday,20:00:00,11
2020-11-25 21:00:00,3.0,0,1.6,2020-11-25,Wednesday,21:00:00,11
2020-11-25 22:00:00,2.9,0,1.6,2020-11-25,Wednesday,22:00:00,11
2020-11-25 23:00:00,2.9,0,1.6,2020-11-25,Wednesday,23:00:00,11
2020-11-26 00:00:00,2.9,0,1.6,2020-11-26,Thursday,00:00:00,11
2020-11-26 01:00:00,3.0,0,1.6,2020-11-26,Thursday,01:00:00,11
2020-11-26 02:00:00,3.0,0,1.6,2020-11-26,Thursday,02:00:00,11
2020-11-26 03:00:00,3.0,0,1.7,2020-11-26,Thursday,03:00:00,11
2020-11-26 04:00:00,3.0,0,1.7,2020-11-26,Thursday,04:00:00,11
2020-11-26 05:00:00,3.0,0,1.8,2020-11-26,Thursday,05:00:00,11
2020-11-26 06:00:00,3.0,0,1.8,2020-11-26,Thursday,06:00:00,11
2020-11-26 07:00:00,3.0,14,1.9,2020-11-26,Thursday,07:00:00,11
2020-11-26 08:00:00,3.0,51,2.2,2020-11-26,Thursday,08:00:00,11
2020-11-26 09:00:00,2.9,91,2.9,2020-11-26,Thursday,09:00:00,11
2020-11-26 10:00:00,2.9,133,3.7,2020-11-26,Thursday,10:00:00,11
2020-11-26 11:00:00,2.9,141,4.3,2020-11-26,Thursday,11:00:00,11
2020-11-26 12:00:00,2.9,132,4.9,2020-11-26,Thursday,12:00:00,11
2020-11-26 13:00:00,2.9,105,5.2,2020-11-26,Thursday,13:00:00,11
2020-11-26 14:00:00,2.7,62,5.1,2020-11-26,Thursday,14:00:00,11
2020-11-26 15:00:00,2.5,20,4.6,2020-11-26,Thursday,15:00:00,11
2020-11-26 16:00:00,2.4,1,3.9,2020-11-26,Thursday,16:00:00,11
2020-11-26 17:00:00,2.3,0,3.5,2020-11-26,Thursday,17:00:00,11
2020-11-26 18:00:00,2.3,0,3.2,2020-11-26,Thursday,18:00:00,11
2020-11-26 19:00:00,2.2,0,2.9,2020-11-26,Thursday,19:00:00,11
2020-11-26 20:00:00,2.2,0,2.6,2020-11-26,Thursday,20:00:00,11
2020-11-26 21:00:00,2.1,0,2.4,2020-11-26,Thursday,21:00:00,11
2020-11-26 22:00:00,2.1,0,2.2,2020-11-26,Thursday,22:00:00,11
2020-11-26 23:00:00,2.1,0,2.0,2020-11-26,Thursday,23:00:00,11
2020-11-27 00:00:00,2.0,0,1.8,2020-11-27,Friday,00:00:00,11
2020-11-27 01:00:00,1.9,0,1.7,2020-11-27,Friday,01:00:00,11
2020-11-27 02:00:00,1.9,0,1.7,2020-11-27,Friday,02:00:00,11
2020-11-27 03:00:00,1.8,0,1.6,2020-11-27,Friday,03:00:00,11
2020-11-27 04:00:00,1.8,0,1.5,2020-11-27,Friday,04:00:00,11
2020-11-27 05:00:00,1.8,0,1.4,2020-11-27,Friday,05:00:00,11
2020-11-27 06:00:00,1.8,0,1.3,2020-11-27,Friday,06:00:00,11
2020-11-27 07:00:00,1.8,10,1.3,2020-11-27,Friday,07:00:00,11
2020-11-27 08:00:00,1.8,45,1.5,2020-11-27,Friday,08:00:00,11
2020-11-27 09:00:00,1.8,95,2.2,2020-11-27,Friday,09:00:00,11
2020-11-27 10:00:00,1.8,137,3.0,2020-11-27,Friday,10:00:00,11
2020-11-27 11:00:00,1.9,167,3.9,2020-11-27,Friday,11:00:00,11
2020-11-27 12:00:00,2.0,170,4.6,2020-11-27,Friday,12:00:00,11
2020-11-27 13:00:00,2.1,138,5.0,2020-11-27,Friday,13:00:00,11
2020-11-27 14:00:00,2.0,77,4.8,2020-11-27,Friday,14:00:00,11
2020-11-27 15:00:00,2.0,23,4.0,2020-11-27,Friday,15:00:00,11
2020-11-27 16:00:00,2.0,1,2.9,2020-11-27,Friday,16:00:00,11
2020-11-27 17:00:00,2.1,0,2.4,2020-11-27,Friday,17:00:00,11
2020-11-27 18:00:00,2.1,0,1.9,2020-11-27,Friday,18:00:00,11
2020-11-27 19:00:00,2.2,0,1.7,2020-11-27,Friday,19:00:00,11
2020-11-27 20:00:00,2.2,0,1.4,2020-11-27,Friday,20:00:00,11
2020-11-27 21:00:00,2.2,0,1.2,2020-11-27,Friday,21:00:00,11
2020-11-27 22:00:00,2.2,0,1.0,2020-11-27,Friday,22:00:00,11
2020-11-27 23:00:00,2.2,0,0.9,2020-11-27,Friday,23:00:00,11
2020-11-28 00:00:00,2.1,0,0.7,2020-11-28,Saturday,00:00:00,11
2020-11-28 01:00:00,2.1,0,0.5,2020-11-28,Saturday,01:00:00,11
2020-11-28 02:00:00,2.1,0,0.4,2020-11-28,Saturday,02:00:00,11
2020-11-28 03:00:00,2.1,0,0.3,2020-11-28,Saturday,03:00:00,11
2020-11-28 04:00:00,2.2,0,0.2,2020-11-28,Saturday,04:00:00,11
2020-11-28 05:00:00,2.2,0,0.2,2020-11-28,Saturday,05:00:00,11
2020-11-28 06:00:00,2.2,0,0.0,2020-11-28,Saturday,06:00:00,11
2020-11-28 07:00:00,2.3,8,0.0,2020-11-28,Saturday,07:00:00,11
2020-11-28 08:00:00,2.3,41,0.2,2020-11-28,Saturday,08:00:00,11
2020-11-28 09:00:00,2.5,84,0.8,2020-11-28,Saturday,09:00:00,11
2020-11-28 10:00:00,2.5,125,1.5,2020-11-28,Saturday,10:00:00,11
2020-11-28 11:00:00,2.7,155,2.2,2020-11-28,Saturday,11:00:00,11
2020-11-28 12:00:00,2.9,148,2.7,2020-11-28,Saturday,12:00:00,11
2020-11-28 13:00:00,3.0,115,2.9,2020-11-28,Saturday,13:00:00,11
2020-11-28 14:00:00,3.1,69,2.8,2020-11-28,Saturday,14:00:00,11
2020-11-28 15:00:00,3.1,23,2.3,2020-11-28,Saturday,15:00:00,11
2020-11-28 16:00:00,3.1,1,1.8,2020-11-28,Saturday,16:00:00,11
2020-11-28 17:00:00,3.2,0,1.5,2020-11-28,Saturday,17:00:00,11
2020-11-28 18:00:00,3.3,0,1.3,2020-11-28,Saturday,18:00:00,11
2020-11-28 19:00:00,3.4,0,1.1,2020-11-28,Saturday,19:00:00,11
2020-11-28 20:00:00,3.4,0,0.9,2020-11-28,Saturday,20:00:00,11
2020-11-28 21:00:00,3.4,0,0.7,2020-11-28,Saturday,21:00:00,11
2020-11-28 22:00:00,3.3,0,0.6,2020-11-28,Saturday,22:00:00,11
2020-11-28 23:00:00,3.3,0,0.5,2020-11-28,Saturday,23:00:00,11
2020-11-29 00:00:00,3.3,0,0.3,2020-11-29,Sunday,00:00:00,11
2020-11-29 01:00:00,3.2,0,0.2,2020-11-29,Sunday,01:00:00,11
2020-11-29 02:00:00,3.2,0,0.1,2020-11-29,Sunday,02:00:00,11
2020-11-29 03:00:00,3.1,0,-0.1,2020-11-29,Sunday,03:00:00,11
2020-11-29 04:00:00,3.0,0,-0.2,2020-11-29,Sunday,04:00:00,11
2020-11-29 05:00:00,2.9,0,-0.4,2020-11-29,Sunday,05:00:00,11
2020-11-29 06:00:00,2.9,0,-0.5,2020-11-29,Sunday,06:00:00,11
2020-11-29 07:00:00,2.9,9,-0.5,2020-11-29,Sunday,07:00:00,11
2020-11-29 08:00:00,2.8,41,-0.4,2020-11-29,Sunday,08:00:00,11
2020-11-29 09:00:00,2.9,89,0.2,2020-11-29,Sunday,09:00:00,11
2020-11-29 10:00:00,3.0,135,0.9,2020-11-29,Sunday,10:00:00,11
2020-11-29 11:00:00,3.2,150,1.5,2020-11-29,Sunday,11:00:00,11
2020-11-29 12:00:00,3.2,146,1.9,2020-11-29,Sunday,12:00:00,11
2020-11-29 13:00:00,3.1,117,2.1,2020-11-29,Sunday,13:00:00,11
2020-11-29 14:00:00,2.9,67,2.0,2020-11-29,Sunday,14:00:00,11
2020-11-29 15:00:00,2.7,22,1.5,2020-11-29,Sunday,15:00:00,11
2020-11-29 16:00:00,2.4,0,0.7,2020-11-29,Sunday,16:00:00,11
2020-11-29 17:00:00,2.3,0,0.2,2020-11-29,Sunday,17:00:00,11
2020-11-29 18:00:00,2.3,0,-0.1,2020-11-29,Sunday,18:00:00,11
2020-11-29 19:00:00,2.2,0,-0.4,2020-11-29,Sunday,19:00:00,11
2020-11-29 20:00:00,2.1,0,-0.7,2020-11-29,Sunday,20:00:00,11
2020-11-29 21:00:00,2.0,0,-1.0,2020-11-29,Sunday,21:00:00,11
2020-11-29 22:00:00,2.0,0,-1.2,2020-11-29,Sunday,22:00:00,11
2020-11-29 23:00:00,1.9,0,-1.5,2020-11-29,Sunday,23:00:00,11
2020-11-30 00:00:00,1.9,0,-1.7,2020-11-30,Monday,00:00:00,11
2020-11-30 01:00:00,1.8,0,-1.9,2020-11-30,Monday,01:00:00,11
2020-11-30 02:00:00,1.9,0,-2.1,2020-11-30,Monday,02:00:00,11
2020-11-30 03:00:00,1.9,0,-2.3,2020-11-30,Monday,03:00:00,11
2020-11-30 04:00:00,1.9,0,-2.5,2020-11-30,Monday,04:00:00,11
2020-11-30 05:00:00,1.9,0,-2.6,2020-11-30,Monday,05:00:00,11
2020-11-30 06:00:00,1.9,0,-2.7,2020-11-30,Monday,06:00:00,11
2020-11-30 07:00:00,2.0,7,-2.8,2020-11-30,Monday,07:00:00,11
2020-11-30 08:00:00,2.1,41,-2.4,2020-11-30,Monday,08:00:00,11
2020-11-30 09:00:00,2.2,99,-1.3,2020-11-30,Monday,09:00:00,11
2020-11-30 10:00:00,2.5,142,-0.3,2020-11-30,Monday,10:00:00,11
2020-11-30 11:00:00,2.9,167,0.5,2020-11-30,Monday,11:00:00,11
2020-11-30 12:00:00,3.3,154,1.2,2020-11-30,Monday,12:00:00,11
2020-11-30 13:00:00,3.5,120,1.5,2020-11-30,Monday,13:00:00,11
2020-11-30 14:00:00,3.5,68,1.4,2020-11-30,Monday,14:00:00,11
2020-11-30 15:00:00,3.5,19,0.9,2020-11-30,Monday,15:00:00,11
2020-11-30 16:00:00,3.5,1,0.2,2020-11-30,Monday,16:00:00,11
2020-11-30 17:00:00,3.8,0,0.0,2020-11-30,Monday,17:00:00,11
2020-11-30 18:00:00,4.0,0,-0.1,2020-11-30,Monday,18:00:00,11
2020-11-30 19:00:00,4.1,0,-0.1,2020-11-30,Monday,19:00:00,11
2020-11-30 20:00:00,4.4,0,-0.1,2020-11-30,Monday,20:00:00,11
2020-11-30 21:00:00,4.5,0,-0.1,2020-11-30,Monday,21:00:00,11
2020-11-30 22:00:00,4.5,0,0.0,2020-11-30,Monday,22:00:00,11
2020-11-30 23:00:00,4.4,0,0.1,2020-11-30,Monday,23:00:00,11
2020-12-01 00:00:00,4.3,0,0.2,2020-12-01,Tuesday,00:00:00,12
2020-12-01 01:00:00,4.2,0,0.2,2020-12-01,Tuesday,01:00:00,12
2020-12-01 02:00:00,4.0,0,0.4,2020-12-01,Tuesday,02:00:00,12
2020-12-01 03:00:00,3.9,0,0.5,2020-12-01,Tuesday,03:00:00,12
2020-12-01 04:00:00,3.8,0,0.6,2020-12-01,Tuesday,04:00:00,12
2020-12-01 05:00:00,3.6,0,0.7,2020-12-01,Tuesday,05:00:00,12
2020-12-01 06:00:00,3.4,0,0.7,2020-12-01,Tuesday,06:00:00,12
2020-12-01 07:00:00,3.1,4,0.8,2020-12-01,Tuesday,07:00:00,12
2020-12-01 08:00:00,3.0,22,1.0,2020-12-01,Tuesday,08:00:00,12
2020-12-01 09:00:00,2.8,47,1.3,2020-12-01,Tuesday,09:00:00,12
2020-12-01 10:00:00,2.8,76,1.6,2020-12-01,Tuesday,10:00:00,12
2020-12-01 11:00:00,2.7,84,1.9,2020-12-01,Tuesday,11:00:00,12
2020-12-01 12:00:00,2.7,76,2.2,2020-12-01,Tuesday,12:00:00,12
2020-12-01 13:00:00,2.6,60,2.3,2020-12-01,Tuesday,13:00:00,12
2020-12-01 14:00:00,2.5,31,2.3,2020-12-01,Tuesday,14:00:00,12
2020-12-01 15:00:00,2.3,9,2.2,2020-12-01,Tuesday,15:00:00,12
2020-12-01 16:00:00,2.2,0,1.9,2020-12-01,Tuesday,16:00:00,12
2020-12-01 17:00:00,2.1,0,1.8,2020-12-01,Tuesday,17:00:00,12
2020-12-01 18:00:00,2.1,0,1.7,2020-12-01,Tuesday,18:00:00,12
2020-12-01 19:00:00,2.0,0,1.6,2020-12-01,Tuesday,19:00:00,12
2020-12-01 20:00:00,2.0,0,1.5,2020-12-01,Tuesday,20:00:00,12
2020-12-01 21:00:00,2.0,0,1.3,2020-12-01,Tuesday,21:00:00,12
2020-12-01 22:00:00,2.0,0,1.2,2020-12-01,Tuesday,22:00:00,12
2020-12-01 23:00:00,2.0,0,1.1,2020-12-01,Tuesday,23:00:00,12
2020-12-02 00:00:00,2.1,0,1.0,2020-12-02,Wednesday,00:00:00,12
2020-12-02 01:00:00,2.2,0,0.8,2020-12-02,Wednesday,01:00:00,12
2020-12-02 02:00:00,2.3,0,0.7,2020-12-02,Wednesday,02:00:00,12
2020-12-02 03:00:00,2.3,0,0.6,2020-12-02,Wednesday,03:00:00,12
2020-12-02 04:00:00,2.3,0,0.4,2020-12-02,Wednesday,04:00:00,12
2020-12-02 05:00:00,2.4,0,0.3,2020-12-02,Wednesday,05:00:00,12
2020-12-02 06:00:00,2.4,0,0.2,2020-12-02,Wednesday,06:00:00,12
2020-12-02 07:00:00,2.4,9,0.1,2020-12-02,Wednesday,07:00:00,12
2020-12-02 08:00:00,2.5,43,0.1,2020-12-02,Wednesday,08:00:00,12
2020-12-02 09:00:00,2.5,86,0.4,2020-12-02,Wednesday,09:00:00,12
2020-12-02 10:00:00,2.7,113,0.7,2020-12-02,Wednesday,10:00:00,12
2020-12-02 11:00:00,2.8,129,0.8,2020-12-02,Wednesday,11:00:00,12
2020-12-02 12:00:00,2.8,119,0.9,2020-12-02,Wednesday,12:00:00,12
2020-12-02 13:00:00,2.7,86,0.9,2020-12-02,Wednesday,13:00:00,12
2020-12-02 14:00:00,2.7,42,0.7,2020-12-02,Wednesday,14:00:00,12
2020-12-02 15:00:00,2.5,9,0.3,2020-12-02,Wednesday,15:00:00,12
2020-12-02 16:00:00,2.4,0,-0.1,2020-12-02,Wednesday,16:00:00,12
2020-12-02 17:00:00,2.4,0,-0.4,2020-12-02,Wednesday,17:00:00,12
2020-12-02 18:00:00,2.4,0,-0.6,2020-12-02,Wednesday,18:00:00,12
2020-12-02 19:00:00,2.4,0,-0.7,2020-12-02,Wednesday,19:00:00,12
2020-12-02 20:00:00,2.5,0,-0.9,2020-12-02,Wednesday,20:00:00,12
2020-12-02 21:00:00,2.6,0,-0.9,2020-12-02,Wednesday,21:00:00,12
2020-12-02 22:00:00,2.7,0,-1.0,2020-12-02,Wednesday,22:00:00,12
2020-12-02 23:00:00,2.8,0,-1.0,2020-12-02,Wednesday,23:00:00,12
2020-12-03 00:00:00,2.9,0,-1.0,2020-12-03,Thursday,00:00:00,12
2020-12-03 01:00:00,3.0,0,-1.0,2020-12-03,Thursday,01:00:00,12
2020-12-03 02:00:00,3.1,0,-1.0,2020-12-03,Thursday,02:00:00,12
2020-12-03 03:00:00,3.3,0,-1.0,2020-12-03,Thursday,03:00:00,12
2020-12-03 04:00:00,3.4,0,-0.9,2020-12-03,Thursday,04:00:00,12
2020-12-03 05:00:00,3.5,0,-0.9,2020-12-03,Thursday,05:00:00,12
2020-12-03 06:00:00,3.5,0,-0.8,2020-12-03,Thursday,06:00:00,12
2020-12-03 07:00:00,3.6,2,-0.8,2020-12-03,Thursday,07:00:00,12
2020-12-03 08:00:00,3.7,19,-0.6,2020-12-03,Thursday,08:00:00,12
2020-12-03 09:00:00,3.9,51,-0.3,2020-12-03,Thursday,09:00:00,12
2020-12-03 10:00:00,4.1,94,0.1,2020-12-03,Thursday,10:00:00,12
2020-12-03 11:00:00,4.3,112,0.4,2020-12-03,Thursday,11:00:00,12
2020-12-03 12:00:00,4.4,111,0.8,2020-12-03,Thursday,12:00:00,12
2020-12-03 13:00:00,4.5,92,1.0,2020-12-03,Thursday,13:00:00,12
2020-12-03 14:00:00,4.5,52,1.1,2020-12-03,Thursday,14:00:00,12
2020-12-03 15:00:00,4.6,17,0.9,2020-12-03,Thursday,15:00:00,12
2020-12-03 16:00:00,4.7,0,0.6,2020-12-03,Thursday,16:00:00,12
2020-12-03 17:00:00,4.8,0,0.3,2020-12-03,Thursday,17:00:00,12
2020-12-03 18:00:00,5.0,0,0.2,2020-12-03,Thursday,18:00:00,12
2020-12-03 19:00:00,5.0,0,0.0,2020-12-03,Thursday,19:00:00,12
2020-12-03 20:00:00,5.1,0,-0.1,2020-12-03,Thursday,20:00:00,12
2020-12-03 21:00:00,5.1,0,-0.2,2020-12-03,Thursday,21:00:00,12
2020-12-03 22:00:00,5.1,0,-0.3,2020-12-03,Thursday,22:00:00,12
2020-12-03 23:00:00,5.1,0,-0.4,2020-12-03,Thursday,23:00:00,12
2020-12-04 00:00:00,5.1,0,-0.4,2020-12-04,Friday,00:00:00,12
2020-12-04 01:00:00,5.1,0,-0.4,2020-12-04,Friday,01:00:00,12
2020-12-04 02:00:00,5.2,0,-0.3,2020-12-04,Friday,02:00:00,12
2020-12-04 03:00:00,5.3,0,-0.2,2020-12-04,Friday,03:00:00,12
2020-12-04 04:00:00,5.3,0,0.0,2020-12-04,Friday,04:00:00,12
2020-12-04 05:00:00,5.3,0,0.2,2020-12-04,Friday,05:00:00,12
2020-12-04 06:00:00,5.2,0,0.4,2020-12-04,Friday,06:00:00,12
2020-12-04 07:00:00,5.2,7,0.6,2020-12-04,Friday,07:00:00,12
2020-12-04 08:00:00,5.1,37,0.9,2020-12-04,Friday,08:00:00,12
2020-12-04 09:00:00,5.0,82,1.5,2020-12-04,Friday,09:00:00,12
2020-12-04 10:00:00,4.8,101,2.2,2020-12-04,Friday,10:00:00,12
2020-12-04 11:00:00,4.7,128,2.7,2020-12-04,Friday,11:00:00,12
2020-12-04 12:00:00,4.5,130,3.2,2020-12-04,Friday,12:00:00,12
2020-12-04 13:00:00,4.4,95,3.6,2020-12-04,Friday,13:00:00,12
2020-12-04 14:00:00,4.2,54,3.5,2020-12-04,Friday,14:00:00,12
2020-12-04 15:00:00,4.0,16,2.9,2020-12-04,Friday,15:00:00,12
2020-12-04 16:00:00,3.7,0,2.5,2020-12-04,Friday,16:00:00,12
2020-12-04 17:00:00,3.6,0,2.2,2020-12-04,Friday,17:00:00,12
