datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month,nuclear_power,not_renewable,renewable,energy_price,total_energy_feeding
2019-03-16 07:00:00,6.2,65,6.7,2019-03-16,Saturday,07:00:00,3,9323.10875,26993.65825,35031.7815,27.93,71348.5485
2019-03-16 08:00:00,6.2,126,7.0,2019-03-16,Saturday,08:00:00,3,9337.26925,26768.17525,37691.7765,34.18,73797.22099999999
2019-03-16 09:00:00,6.6,202,7.3,2019-03-16,Saturday,09:00:00,3,9286.22125,26061.24575,39558.43425,34.14,74905.90125
2019-03-16 10:00:00,6.7,222,7.7,2019-03-16,Saturday,10:00:00,3,9237.24475,25726.167,41869.07175,31.91,76832.4835
2019-03-16 11:00:00,6.9,233,8.2,2019-03-16,Saturday,11:00:00,3,9198.43375,25378.932,43233.27375,30.9,77810.6395
2019-03-16 12:00:00,7.0,236,8.6,2019-03-16,Saturday,12:00:00,3,8966.17925,24790.74275,44882.304000000004,26.37,78639.226
2019-03-16 13:00:00,7.0,221,8.9,2019-03-16,Saturday,13:00:00,3,8749.1495,23767.60225,46436.439999999995,24.76,78953.19175
2019-03-16 14:00:00,7.1,176,9.2,2019-03-16,Saturday,14:00:00,3,8745.24425,23528.77475,46939.661,23.4,79213.68
2019-03-16 15:00:00,7.0,122,9.4,2019-03-16,Saturday,15:00:00,3,8448.077000000001,23471.9905,45999.700249999994,26.23,77919.76775
2019-03-16 16:00:00,6.9,71,9.4,2019-03-16,Saturday,16:00:00,3,8648.9625,24040.117,44228.148,26.23,76917.22750000001
2019-03-16 17:00:00,6.5,21,9.3,2019-03-16,Saturday,17:00:00,3,8933.47625,24240.59375,43589.43725,28.95,76763.50725
2019-03-16 18:00:00,6.1,0,8.8,2019-03-16,Saturday,18:00:00,3,9118.46575,24147.775,43931.095,28.27,77197.33575
2019-03-16 19:00:00,6.0,0,8.4,2019-03-16,Saturday,19:00:00,3,9030.32575,23043.9795,44765.0875,22.78,76839.39275
2019-03-16 20:00:00,6.0,0,8.1,2019-03-16,Saturday,20:00:00,3,8592.913250000001,22107.0225,45800.335,5.74,76500.27075
2019-03-16 21:00:00,6.2,0,8.0,2019-03-16,Saturday,21:00:00,3,8491.78975,21388.7005,44536.5125,9.09,74417.00275
2019-03-16 22:00:00,6.2,0,7.9,2019-03-16,Saturday,22:00:00,3,8402.158,21084.94075,43963.02875,2.1,73450.1275
2019-03-16 23:00:00,6.1,0,7.7,2019-03-16,Saturday,23:00:00,3,8276.905999999999,20675.85275,41764.492249999996,-2.3,70717.25099999999
2019-03-17 00:00:00,6.1,0,7.6,2019-03-17,Sunday,00:00:00,3,8056.66325,20426.125500000002,40577.99875,-3.34,69060.7875
2019-03-17 01:00:00,6.1,0,7.4,2019-03-17,Sunday,01:00:00,3,7636.7865,19962.309,39809.1275,-9.33,67408.223
2019-03-17 02:00:00,6.0,0,7.2,2019-03-17,Sunday,02:00:00,3,7427.6365,19793.54725,39608.525250000006,-13.53,66829.709
2019-03-17 03:00:00,6.1,0,7.0,2019-03-17,Sunday,03:00:00,3,7445.686750000001,19873.5415,40189.44025,-6.23,67508.6685
2019-03-17 04:00:00,6.1,0,6.8,2019-03-17,Sunday,04:00:00,3,7433.65,19904.65925,40849.4745,-9.9,68187.78375
2019-03-17 05:00:00,6.1,0,6.7,2019-03-17,Sunday,05:00:00,3,7347.436,19908.102,41619.31825,-11.37,68874.85625
2019-03-17 06:00:00,6.0,27,6.6,2019-03-17,Sunday,06:00:00,3,7275.095499999999,19805.3465,43971.842,-11.26,71052.284
2019-03-17 07:00:00,6.1,125,7.4,2019-03-17,Sunday,07:00:00,3,7335.15175,19975.97925,48837.00275,-9.93,76148.13375
2019-03-17 08:00:00,6.5,250,8.6,2019-03-17,Sunday,08:00:00,3,7303.98575,19994.2795,54142.182,-8.53,81440.44725
2019-03-17 09:00:00,6.9,338,9.6,2019-03-17,Sunday,09:00:00,3,6982.712,19523.133,57202.617750000005,-6.66,83708.46275
2019-03-17 10:00:00,7.4,397,10.3,2019-03-17,Sunday,10:00:00,3,7143.21775,19854.245,57773.82575,-0.75,84771.2885
2019-03-17 11:00:00,7.5,405,10.5,2019-03-17,Sunday,11:00:00,3,7115.94375,19650.1925,56420.028,-7.06,83186.16425
2019-03-17 12:00:00,7.5,386,10.5,2019-03-17,Sunday,12:00:00,3,7042.76325,19826.15975,53815.22225,-9.99,80684.14525
2019-03-17 13:00:00,7.6,360,10.1,2019-03-17,Sunday,13:00:00,3,7760.9945,20538.27525,49942.3055,-17.36,78241.57525
2019-03-17 14:00:00,7.7,272,9.4,2019-03-17,Sunday,14:00:00,3,8233.69275,21100.18125,46741.864499999996,-20.23,76075.7385
2019-03-17 15:00:00,7.5,186,8.4,2019-03-17,Sunday,15:00:00,3,8943.587,22175.959,42117.059,-10.01,73236.605
2019-03-17 16:00:00,7.2,97,7.2,2019-03-17,Sunday,16:00:00,3,9195.19825,23869.3425,38362.20525,5.33,71426.746
2019-03-17 17:00:00,6.7,21,6.1,2019-03-17,Sunday,17:00:00,3,9201.7615,26579.811,37518.785749999995,28.87,73300.35824999999
2019-03-17 18:00:00,6.2,0,5.1,2019-03-17,Sunday,18:00:00,3,9216.69625,27358.2925,37265.75575,36.66,73840.7445
2019-03-17 19:00:00,6.0,0,4.4,2019-03-17,Sunday,19:00:00,3,9182.98425,27240.703999999998,38359.198749999996,30.64,74782.88699999999
2019-03-17 20:00:00,5.8,0,4.0,2019-03-17,Sunday,20:00:00,3,9125.778,25519.9605,39686.47,23.34,74332.2085
2019-03-17 21:00:00,5.9,0,3.7,2019-03-17,Sunday,21:00:00,3,9105.182,25646.732,40454.3865,25.94,75206.3005
2019-03-17 22:00:00,6.1,0,3.5,2019-03-17,Sunday,22:00:00,3,9050.85375,24436.22625,41592.11675,17.22,75079.19675
2019-03-17 23:00:00,6.1,0,3.2,2019-03-17,Sunday,23:00:00,3,8774.95925,24216.622,41907.5415,17.65,74899.12275000001
2019-03-18 00:00:00,5.9,0,2.9,2019-03-18,Monday,00:00:00,3,8777.29775,24208.51375,41787.438,12.86,74773.2495
2019-03-18 01:00:00,6.0,0,2.7,2019-03-18,Monday,01:00:00,3,8782.202000000001,24714.2295,41393.83675,14.27,74890.26825
2019-03-18 02:00:00,6.0,0,2.6,2019-03-18,Monday,02:00:00,3,8779.8235,24978.275999999998,40912.48225,14.45,74670.58175
2019-03-18 03:00:00,6.0,0,2.5,2019-03-18,Monday,03:00:00,3,8803.2625,26316.4385,40654.229,6.03,75773.93
2019-03-18 04:00:00,6.0,0,2.5,2019-03-18,Monday,04:00:00,3,8572.055,28067.53375,40530.17575,22.51,77169.7645
2019-03-18 05:00:00,6.0,0,2.4,2019-03-18,Monday,05:00:00,3,8652.258,31579.96925,41787.679000000004,41.27,82019.90625
2019-03-18 06:00:00,5.9,22,2.4,2019-03-18,Monday,06:00:00,3,8460.73325,34063.460999999996,42639.363,46.37,85163.55725
2019-03-18 07:00:00,6.0,98,2.8,2019-03-18,Monday,07:00:00,3,8749.12175,34694.82925,46235.81775,44.13,89679.76875
2019-03-18 08:00:00,6.4,181,3.5,2019-03-18,Monday,08:00:00,3,8782.171750000001,34382.94275,49839.630750000004,41.2,93004.74525
2019-03-18 09:00:00,6.9,280,4.2,2019-03-18,Monday,09:00:00,3,8761.04375,33828.32425,52721.917,33.18,95311.285
2019-03-18 10:00:00,7.2,307,4.8,2019-03-18,Monday,10:00:00,3,8739.62825,34000.7135,53760.9155,32.03,96501.25725
2019-03-18 11:00:00,7.2,352,5.3,2019-03-18,Monday,11:00:00,3,8727.556499999999,34595.87375,53885.95175,27.71,97209.382
2019-03-18 12:00:00,7.2,345,5.7,2019-03-18,Monday,12:00:00,3,8723.51425,34751.54775,52782.1895,24.32,96257.2515
2019-03-18 13:00:00,7.1,391,6.0,2019-03-18,Monday,13:00:00,3,8710.27325,35270.9725,51375.762,24.93,95357.00775
2019-03-18 14:00:00,6.9,305,6.2,2019-03-18,Monday,14:00:00,3,8696.765,35605.4745,49231.2495,24.5,93533.489
2019-03-18 15:00:00,6.8,237,6.1,2019-03-18,Monday,15:00:00,3,8830.089249999999,36917.588749999995,44765.891,35.57,90513.56899999999
2019-03-18 16:00:00,6.3,123,5.8,2019-03-18,Monday,16:00:00,3,9104.07025,38837.624500000005,38718.372749999995,41.95,86660.0675
2019-03-18 17:00:00,5.6,31,5.0,2019-03-18,Monday,17:00:00,3,9181.605,39916.34075,35357.70075,45.74,84455.6465
2019-03-18 18:00:00,4.8,0,4.0,2019-03-18,Monday,18:00:00,3,9213.23625,41366.528000000006,33371.04575,48.44,83950.81
2019-03-18 19:00:00,4.3,0,3.2,2019-03-18,Monday,19:00:00,3,9211.119999999999,41689.1065,31648.59275,45.64,82548.81925
2019-03-18 20:00:00,4.0,0,2.7,2019-03-18,Monday,20:00:00,3,9326.3015,41382.45675,31024.172,42.96,81732.93025
2019-03-18 21:00:00,3.8,0,2.3,2019-03-18,Monday,21:00:00,3,9389.85325,41195.65425,29631.40125,41.7,80216.90875
2019-03-18 22:00:00,3.6,0,1.9,2019-03-18,Monday,22:00:00,3,9419.733250000001,39766.717749999996,28053.176,36.77,77239.62700000001
2019-03-18 23:00:00,3.5,0,1.6,2019-03-18,Monday,23:00:00,3,9417.769250000001,40221.797,26734.379249999998,39.08,76373.9455
2019-03-19 00:00:00,3.3,0,1.2,2019-03-19,Tuesday,00:00:00,3,9423.203000000001,40282.0,25276.149250000002,38.49,74981.35225
2019-03-19 01:00:00,3.1,0,0.9,2019-03-19,Tuesday,01:00:00,3,9423.8675,40920.898,24028.93,37.45,74373.6955
2019-03-19 02:00:00,3.0,0,0.6,2019-03-19,Tuesday,02:00:00,3,9424.182499999999,41149.98975,23254.85325,36.47,73829.02549999999
2019-03-19 03:00:00,2.9,0,0.4,2019-03-19,Tuesday,03:00:00,3,9433.830750000001,42968.39875,21987.3015,36.42,74389.53099999999
2019-03-19 04:00:00,2.8,0,0.2,2019-03-19,Tuesday,04:00:00,3,9434.57525,45104.90225,21274.28475,40.29,75813.76225
2019-03-19 05:00:00,2.8,0,0.0,2019-03-19,Tuesday,05:00:00,3,9426.8055,48724.165,21136.718249999998,46.96,79287.68875
2019-03-19 06:00:00,2.7,38,0.0,2019-03-19,Tuesday,06:00:00,3,9426.05875,51457.7085,21928.23675,51.27,82812.004
2019-03-19 07:00:00,2.7,150,1.0,2019-03-19,Tuesday,07:00:00,3,9424.0575,52273.691999999995,25352.52425,54.38,87050.27375
2019-03-19 08:00:00,3.0,270,2.7,2019-03-19,Tuesday,08:00:00,3,9409.9195,52251.556,30847.561,49.69,92509.0365
2019-03-19 09:00:00,3.3,385,4.2,2019-03-19,Tuesday,09:00:00,3,9426.361,52190.98275,34432.79975,46.31,96050.1435
2019-03-19 10:00:00,3.5,446,5.2,2019-03-19,Tuesday,10:00:00,3,9428.43225,51935.787500000006,34296.12775,44.55,95660.3475
2019-03-19 11:00:00,3.6,481,5.9,2019-03-19,Tuesday,11:00:00,3,9424.03525,51846.3385,33285.96125,43.31,94556.335
2019-03-19 12:00:00,3.6,456,6.5,2019-03-19,Tuesday,12:00:00,3,9420.5125,51490.04675,32530.124,42.89,93440.68325
2019-03-19 13:00:00,3.6,441,6.9,2019-03-19,Tuesday,13:00:00,3,9423.248,51536.267,30452.0945,42.48,91411.6095
2019-03-19 14:00:00,3.7,334,7.2,2019-03-19,Tuesday,14:00:00,3,9425.55875,52487.40025,26583.087,43.74,88496.046
2019-03-19 15:00:00,3.5,252,7.3,2019-03-19,Tuesday,15:00:00,3,9409.80725,52993.88775,20862.1555,44.61,83265.8505
2019-03-19 16:00:00,3.3,153,7.1,2019-03-19,Tuesday,16:00:00,3,9420.3725,54246.775,14629.47125,48.96,78296.61875
2019-03-19 17:00:00,2.8,41,6.3,2019-03-19,Tuesday,17:00:00,3,9425.241750000001,54862.72575,11507.09925,55.17,75795.06675
2019-03-19 18:00:00,2.1,0,4.5,2019-03-19,Tuesday,18:00:00,3,9429.64625,54931.63525,11547.7045,60.73,75908.986
2019-03-19 19:00:00,1.8,0,3.1,2019-03-19,Tuesday,19:00:00,3,9418.72625,54441.6705,11762.60625,52.55,75623.003
2019-03-19 20:00:00,1.8,0,2.2,2019-03-19,Tuesday,20:00:00,3,9429.99625,52992.848249999995,12448.052749999999,46.46,74870.89725
2019-03-19 21:00:00,1.8,0,1.5,2019-03-19,Tuesday,21:00:00,3,9435.70725,50996.2305,13369.418249999999,44.72,73801.356
2019-03-19 22:00:00,1.8,0,1.0,2019-03-19,Tuesday,22:00:00,3,9415.32825,48469.48525,14635.60525,41.08,72520.41875
2019-03-19 23:00:00,1.9,0,0.5,2019-03-19,Tuesday,23:00:00,3,9403.586500000001,46789.11775,15897.49925,38.28,72090.2035
2019-03-20 00:00:00,1.9,0,0.1,2019-03-20,Wednesday,00:00:00,3,9405.60225,45443.669,17400.81375,36.3,72250.085
2019-03-20 01:00:00,2.0,0,-0.2,2019-03-20,Wednesday,01:00:00,3,9404.955750000001,44411.5105,18683.40375,35.05,72499.87
2019-03-20 02:00:00,2.1,0,-0.4,2019-03-20,Wednesday,02:00:00,3,9399.89875,44282.44225,19584.0945,34.33,73266.4355
2019-03-20 03:00:00,2.1,0,-0.7,2019-03-20,Wednesday,03:00:00,3,9391.687,44822.02175,20495.08875,34.69,74708.7975
2019-03-20 04:00:00,2.2,0,-0.9,2019-03-20,Wednesday,04:00:00,3,9396.905999999999,46870.61825,21757.23975,37.2,78024.764
2019-03-20 05:00:00,2.3,0,-1.0,2019-03-20,Wednesday,05:00:00,3,9318.71425,49183.952000000005,23254.30325,43.66,81756.9695
2019-03-20 06:00:00,2.3,49,-0.8,2019-03-20,Wednesday,06:00:00,3,9269.02275,49778.8935,27503.156,46.89,86551.07225
2019-03-20 07:00:00,2.4,182,1.2,2019-03-20,Wednesday,07:00:00,3,9255.1375,49683.3495,32835.477249999996,43.85,91773.96425
2019-03-20 08:00:00,2.6,309,3.8,2019-03-20,Wednesday,08:00:00,3,9320.935,49362.7875,37274.04475,42.88,95957.76725
2019-03-20 09:00:00,3.0,426,6.0,2019-03-20,Wednesday,09:00:00,3,9316.98025,48365.342749999996,40045.48175,39.19,97727.80475000001
2019-03-20 10:00:00,3.4,479,7.6,2019-03-20,Wednesday,10:00:00,3,9309.937750000001,47557.527,42013.69975,39.86,98881.1645
2019-03-20 11:00:00,3.8,521,8.7,2019-03-20,Wednesday,11:00:00,3,9340.9315,46659.72125,41885.407999999996,37.59,97886.06075
2019-03-20 12:00:00,3.8,519,9.4,2019-03-20,Wednesday,12:00:00,3,9392.96625,45917.9865,40144.71625,37.47,95455.669
2019-03-20 13:00:00,3.9,457,9.9,2019-03-20,Wednesday,13:00:00,3,9395.97675,45850.58575,37011.51975,38.16,92258.08224999999
2019-03-20 14:00:00,3.8,387,10.2,2019-03-20,Wednesday,14:00:00,3,9398.71975,46998.086500000005,32619.161,40.36,89015.96725
2019-03-20 15:00:00,3.8,275,10.3,2019-03-20,Wednesday,15:00:00,3,9406.29725,47823.451,26071.3995,42.1,83301.14775
2019-03-20 16:00:00,3.7,156,10.1,2019-03-20,Wednesday,16:00:00,3,9398.919750000001,48963.48475,19305.3905,45.49,77667.795
2019-03-20 17:00:00,3.4,42,9.3,2019-03-20,Wednesday,17:00:00,3,9384.184249999998,49554.61875,16637.74775,51.08,75576.55075
2019-03-20 18:00:00,2.9,0,7.5,2019-03-20,Wednesday,18:00:00,3,9379.01325,50247.4685,16747.914,55.55,76374.39575
2019-03-20 19:00:00,2.6,0,6.3,2019-03-20,Wednesday,19:00:00,3,9381.374,49632.98975,16819.37825,49.01,75833.742
2019-03-20 20:00:00,2.6,0,5.4,2019-03-20,Wednesday,20:00:00,3,9375.99775,49198.193,16807.85875,44.24,75382.0495
2019-03-20 21:00:00,2.6,0,4.8,2019-03-20,Wednesday,21:00:00,3,9386.498,48301.507249999995,16874.33,42.97,74562.33525
2019-03-20 22:00:00,2.6,0,4.3,2019-03-20,Wednesday,22:00:00,3,9382.77575,46688.36,16827.124,39.76,72898.25975
2019-03-20 23:00:00,2.5,0,3.9,2019-03-20,Wednesday,23:00:00,3,9375.03575,44757.12875,16964.468,35.47,71096.6325
2019-03-21 00:00:00,2.4,0,3.6,2019-03-21,Thursday,00:00:00,3,9379.9925,43865.4435,17149.095999999998,34.7,70394.532
2019-03-21 01:00:00,2.5,0,3.3,2019-03-21,Thursday,01:00:00,3,9394.1705,43031.387,17549.819750000002,33.51,69975.37725
2019-03-21 02:00:00,2.5,0,3.1,2019-03-21,Thursday,02:00:00,3,9398.44,43180.86375,17913.117749999998,33.04,70492.4215
2019-03-21 03:00:00,2.6,0,2.9,2019-03-21,Thursday,03:00:00,3,9400.348750000001,44703.2855,18274.98475,33.1,72378.619
2019-03-21 04:00:00,2.7,0,2.6,2019-03-21,Thursday,04:00:00,3,9404.943,46728.5295,18848.9435,35.93,74982.416
2019-03-21 05:00:00,2.7,0,2.4,2019-03-21,Thursday,05:00:00,3,9406.17975,49253.129,19948.26075,44.03,78607.5695
2019-03-21 06:00:00,2.8,40,2.5,2019-03-21,Thursday,06:00:00,3,9394.7425,50334.58025,24047.87275,46.25,83777.1955
2019-03-21 07:00:00,2.8,147,4.2,2019-03-21,Thursday,07:00:00,3,9388.65925,50183.89675,30385.7205,44.91,89958.2765
2019-03-21 08:00:00,3.1,262,6.4,2019-03-21,Thursday,08:00:00,3,9376.82975,49031.791,36509.39525,41.28,94918.016
2019-03-21 09:00:00,3.4,365,8.5,2019-03-21,Thursday,09:00:00,3,9350.027750000001,46551.0565,41524.713,38.5,97425.79725
2019-03-21 10:00:00,3.8,448,10.2,2019-03-21,Thursday,10:00:00,3,9339.535,45285.759,44533.6965,35.89,99158.9905
2019-03-21 11:00:00,4.2,511,11.4,2019-03-21,Thursday,11:00:00,3,9310.85475,44779.292499999996,44656.92125,35.43,98747.0685
2019-03-21 12:00:00,4.2,508,12.3,2019-03-21,Thursday,12:00:00,3,9303.107250000001,44772.8275,42948.8235,34.5,97024.75825
2019-03-21 13:00:00,4.1,465,13.1,2019-03-21,Thursday,13:00:00,3,9321.58,44056.6275,39556.9815,34.61,92935.189
2019-03-21 14:00:00,4.0,387,13.5,2019-03-21,Thursday,14:00:00,3,9327.558,44957.42875,33684.103,36.81,87969.08975
2019-03-21 15:00:00,3.9,286,13.7,2019-03-21,Thursday,15:00:00,3,9333.20425,48339.09925,25860.49875,39.27,83532.80225000001
2019-03-21 16:00:00,3.8,165,13.4,2019-03-21,Thursday,16:00:00,3,9332.195,51037.764,18904.72275,43.4,79274.68175
2019-03-21 17:00:00,3.5,45,12.4,2019-03-21,Thursday,17:00:00,3,9340.824,52122.85975,15550.527,46.7,77014.21075
2019-03-21 18:00:00,2.9,0,10.1,2019-03-21,Thursday,18:00:00,3,9353.573,52566.70575,14979.239749999999,55.0,76899.5185
2019-03-21 19:00:00,2.6,0,8.4,2019-03-21,Thursday,19:00:00,3,9365.32975,52353.8055,14167.01175,47.53,75886.147
2019-03-21 20:00:00,2.4,0,7.3,2019-03-21,Thursday,20:00:00,3,9370.956,51788.45425,13555.36925,43.92,74714.7795
2019-03-21 21:00:00,2.3,0,6.4,2019-03-21,Thursday,21:00:00,3,9376.2025,50788.24475,13258.723,41.94,73423.17025
2019-03-21 22:00:00,2.3,0,5.6,2019-03-21,Thursday,22:00:00,3,9398.000250000001,48442.22675,13029.59375,39.28,70869.82075
2019-03-21 23:00:00,2.2,0,5.1,2019-03-21,Thursday,23:00:00,3,9398.2425,46900.104250000004,12589.853,39.0,68888.19975
2019-03-22 00:00:00,2.1,0,4.5,2019-03-22,Friday,00:00:00,3,9407.11175,46343.87775,12277.44875,35.95,68028.43825
2019-03-22 01:00:00,2.1,0,4.1,2019-03-22,Friday,01:00:00,3,9411.918249999999,46330.16575,12046.149,36.69,67788.23300000001
2019-03-22 02:00:00,2.1,0,3.8,2019-03-22,Friday,02:00:00,3,9417.2675,46518.345,11528.397,36.39,67464.0095
2019-03-22 03:00:00,2.0,0,3.5,2019-03-22,Friday,03:00:00,3,9416.64,47082.96925,11156.4595,36.28,67656.06875
2019-03-22 04:00:00,1.9,0,3.2,2019-03-22,Friday,04:00:00,3,9425.811249999999,49293.854,11140.389,39.95,69860.05425
2019-03-22 05:00:00,1.8,1,2.9,2019-03-22,Friday,05:00:00,3,9422.12375,50783.90225,11766.19725,46.01,71972.22325
2019-03-22 06:00:00,1.7,45,3.0,2019-03-22,Friday,06:00:00,3,9426.87325,51373.102249999996,15483.8055,50.98,76283.781
2019-03-22 07:00:00,1.7,152,4.8,2019-03-22,Friday,07:00:00,3,9438.55525,51429.819,21356.3975,49.2,82224.77175
2019-03-22 08:00:00,1.7,268,7.3,2019-03-22,Friday,08:00:00,3,9434.11075,51347.126000000004,27114.556,44.97,87895.79275
2019-03-22 09:00:00,2.1,372,9.7,2019-03-22,Friday,09:00:00,3,9414.5065,50407.69025,32300.09375,40.41,92122.2905
2019-03-22 10:00:00,2.6,453,11.6,2019-03-22,Friday,10:00:00,3,9396.72625,48694.7565,35570.374,36.57,93661.85675
2019-03-22 11:00:00,2.9,506,13.2,2019-03-22,Friday,11:00:00,3,9381.524,46531.8975,36241.906,35.0,92155.3275
2019-03-22 12:00:00,3.1,519,14.4,2019-03-22,Friday,12:00:00,3,9364.385750000001,46439.888249999996,35009.448749999996,34.3,90813.72275
2019-03-22 13:00:00,3.1,497,15.3,2019-03-22,Friday,13:00:00,3,9353.740249999999,46186.17325,32243.803499999998,34.46,87783.717
2019-03-22 14:00:00,3.1,440,15.9,2019-03-22,Friday,14:00:00,3,9337.62125,46586.0535,27377.60975,35.0,83301.28450000001
2019-03-22 15:00:00,3.1,319,16.1,2019-03-22,Friday,15:00:00,3,9321.30975,47811.4795,20776.3805,37.78,77909.16975
2019-03-22 16:00:00,3.1,175,15.8,2019-03-22,Friday,16:00:00,3,9320.84025,49164.608,14515.11525,44.05,73000.5635
2019-03-22 17:00:00,2.8,52,14.6,2019-03-22,Friday,17:00:00,3,9318.1645,49724.196,13179.9285,46.91,72222.289
2019-03-22 18:00:00,2.4,0,12.0,2019-03-22,Friday,18:00:00,3,9313.6275,49884.50225,15528.423,50.17,74726.55275
2019-03-22 19:00:00,2.3,0,10.1,2019-03-22,Friday,19:00:00,3,9291.837500000001,48940.795,17163.70975,46.0,75396.34225
2019-03-22 20:00:00,2.3,0,8.9,2019-03-22,Friday,20:00:00,3,9318.92875,47929.78675,18531.39725,40.61,75780.11275
2019-03-22 21:00:00,2.3,0,7.9,2019-03-22,Friday,21:00:00,3,9320.45325,46640.8965,19377.17525,39.9,75338.525
2019-03-22 22:00:00,2.3,0,7.1,2019-03-22,Friday,22:00:00,3,9331.3305,44407.89925,19766.942,37.12,73506.17175
2019-03-22 23:00:00,2.4,0,6.4,2019-03-22,Friday,23:00:00,3,9338.87025,41529.52225,19572.7565,35.53,70441.149
2019-03-23 00:00:00,2.5,0,5.8,2019-03-23,Saturday,00:00:00,3,9364.006,40006.277500000004,18819.992,34.94,68190.2755
2019-03-23 01:00:00,2.4,0,5.2,2019-03-23,Saturday,01:00:00,3,9386.753,39676.381,17743.726499999997,34.9,66806.8605
2019-03-23 02:00:00,2.3,0,4.7,2019-03-23,Saturday,02:00:00,3,9388.6015,39585.796,16886.45,33.1,65860.8475
2019-03-23 03:00:00,2.3,0,4.2,2019-03-23,Saturday,03:00:00,3,9388.98375,39830.80525,16387.808,33.05,65607.597
2019-03-23 04:00:00,2.3,0,3.8,2019-03-23,Saturday,04:00:00,3,9395.00225,40688.5695,15804.4795,34.6,65888.05125
2019-03-23 05:00:00,2.3,2,3.5,2019-03-23,Saturday,05:00:00,3,9405.874749999999,41287.884,15755.45375,36.64,66449.2125
2019-03-23 06:00:00,2.3,53,3.7,2019-03-23,Saturday,06:00:00,3,9431.51725,41771.63175,19179.07625,38.86,70382.22525
2019-03-23 07:00:00,2.4,168,5.6,2019-03-23,Saturday,07:00:00,3,9421.606749999999,41558.36025,24491.510000000002,38.43,75471.47700000001
2019-03-23 08:00:00,2.5,292,8.1,2019-03-23,Saturday,08:00:00,3,9414.901249999999,41397.6285,29181.30075,37.38,79993.8305
2019-03-23 09:00:00,2.8,405,10.2,2019-03-23,Saturday,09:00:00,3,9388.294249999999,39757.63225,33121.22125,34.53,82267.14775
2019-03-23 10:00:00,3.0,487,11.7,2019-03-23,Saturday,10:00:00,3,9352.90625,38932.469,36299.891,31.95,84585.26625
2019-03-23 11:00:00,3.1,534,12.8,2019-03-23,Saturday,11:00:00,3,9361.14525,37729.227,37914.326499999996,29.82,85004.69875000001
2019-03-23 12:00:00,3.3,553,13.6,2019-03-23,Saturday,12:00:00,3,9348.529,37332.6195,37749.5945,29.06,84430.743
2019-03-23 13:00:00,3.6,543,14.0,2019-03-23,Saturday,13:00:00,3,9321.569749999999,35959.7805,36189.657,28.25,81471.00725
2019-03-23 14:00:00,3.8,450,14.2,2019-03-23,Saturday,14:00:00,3,9295.6275,35711.23175,32806.589,29.52,77813.44825
2019-03-23 15:00:00,3.9,318,13.9,2019-03-23,Saturday,15:00:00,3,9273.26525,36604.5715,27266.045000000002,31.38,73143.88175
2019-03-23 16:00:00,4.0,178,13.2,2019-03-23,Saturday,16:00:00,3,9335.25075,38508.3495,20852.666,37.0,68696.26625
2019-03-23 17:00:00,3.8,51,11.9,2019-03-23,Saturday,17:00:00,3,9340.864,40170.66925,17521.482,41.05,67033.01525
2019-03-23 18:00:00,3.3,0,9.9,2019-03-23,Saturday,18:00:00,3,9339.38275,40550.76375,17111.72725,44.99,67001.87375
2019-03-23 19:00:00,3.0,0,8.5,2019-03-23,Saturday,19:00:00,3,9330.369,40333.4755,16583.33625,42.25,66247.18075
2019-03-23 20:00:00,2.9,0,7.5,2019-03-23,Saturday,20:00:00,3,9336.40225,39143.3535,16430.81725,39.1,64910.573000000004
2019-03-23 21:00:00,2.7,0,6.7,2019-03-23,Saturday,21:00:00,3,9358.984,38845.3315,15868.3985,40.35,64072.714
2019-03-23 22:00:00,2.6,0,6.0,2019-03-23,Saturday,22:00:00,3,9354.87725,38295.37125,15348.809,37.93,62999.057499999995
2019-03-23 23:00:00,2.5,0,5.5,2019-03-23,Saturday,23:00:00,3,9284.03775,36217.632249999995,14707.90775,39.15,60209.57775
2019-03-24 00:00:00,2.3,0,5.0,2019-03-24,Sunday,00:00:00,3,9353.458,35906.113249999995,13921.26925,36.05,59180.8405
2019-03-24 01:00:00,2.3,0,4.6,2019-03-24,Sunday,01:00:00,3,9384.804250000001,35459.4845,13065.169,34.45,57909.45775
2019-03-24 02:00:00,2.3,0,4.1,2019-03-24,Sunday,02:00:00,3,9308.616,35577.03875,12646.97425,33.61,57532.629
2019-03-24 03:00:00,2.1,0,3.7,2019-03-24,Sunday,03:00:00,3,9330.531500000001,35866.04075,12081.188,33.85,57277.76025
2019-03-24 04:00:00,2.1,0,3.4,2019-03-24,Sunday,04:00:00,3,9324.770250000001,36190.482749999996,11538.15925,34.2,57053.41225
2019-03-24 05:00:00,2.0,2,3.1,2019-03-24,Sunday,05:00:00,3,9341.481,36458.80275,11640.016,34.32,57440.299750000006
2019-03-24 06:00:00,1.9,40,3.1,2019-03-24,Sunday,06:00:00,3,9385.66625,36755.35175,14380.253,34.98,60521.27100000001
2019-03-24 07:00:00,1.8,134,4.4,2019-03-24,Sunday,07:00:00,3,9446.787,36946.28725,18633.89325,36.6,65026.9675
2019-03-24 08:00:00,1.9,238,6.1,2019-03-24,Sunday,08:00:00,3,9430.70075,36063.638999999996,23465.822249999997,35.81,68960.162
2019-03-24 09:00:00,2.0,357,7.6,2019-03-24,Sunday,09:00:00,3,9332.44475,34472.42125,27828.362,33.78,71633.228
