"Datum (MT+1)","Import Saldo","Kernenergie","Nicht Erneuerbar","Erneuerbar","Day Ahead Auktion (DE-LU)"
2019-05-30T20:00:00.000Z,,6619.544,27907.005,19421.993,40.34
2019-05-30T20:15:00.000Z,,6615.087,27834.903,19490.84,40.34
2019-05-30T20:30:00.000Z,,6613.098,27838.636,19668.791,40.34
2019-05-30T20:45:00.000Z,,6605.144,27762.912,19752.07,40.34
2019-05-30T21:00:00.000Z,,6619.484,27615.091,20102.802,36.69
2019-05-30T21:15:00.000Z,,6608.861,27586.801,20495.937,36.69
2019-05-30T21:30:00.000Z,,6607.782,27502.991,20930.374,36.69
2019-05-30T21:45:00.000Z,,6597.739,26844.153,21255.208,36.69
2019-05-30T22:00:00.000Z,,6622.442,25618.864,21483.601,32.02
2019-05-30T22:15:00.000Z,,6608.811,25273.016,21780.333,32.02
2019-05-30T22:30:00.000Z,,6605.034,25045.144,22103.266,32.02
2019-05-30T22:45:00.000Z,,6600.997,24699.724,22469.864,32.02
2019-05-30T23:00:00.000Z,,6619.744,24422.264,22603.254,29.49
2019-05-30T23:15:00.000Z,,6607.942,24186.338,22900.44,29.49
2019-05-30T23:30:00.000Z,,6607.322,24192.47,23133.203,29.49
2019-05-30T23:45:00.000Z,,6571.007,23722.167,23516.424,29.49
2019-05-31T00:00:00.000Z,,6586.027,22939.994,23796.391,27.08
2019-05-31T00:15:00.000Z,,6573.815,22559.655,23802.393,27.08
2019-05-31T00:30:00.000Z,,6575.584,22482.754,23653.832,27.08
2019-05-31T00:45:00.000Z,,6567.03,22452.109,23273.479,27.08
2019-05-31T01:00:00.000Z,,6574.145,22455.809,22818.825,27.19
2019-05-31T01:15:00.000Z,,6569.858,22368.774,22416.953,27.19
2019-05-31T01:30:00.000Z,,6562.373,22419.549,21896.988,27.19
2019-05-31T01:45:00.000Z,,6562.903,22501.576,21250.798,27.19
2019-05-31T02:00:00.000Z,,6570.627,22680.948,20947.687,27.95
2019-05-31T02:15:00.000Z,,6602.755,23011.279,20631.373,27.95
2019-05-31T02:30:00.000Z,,6617.435,23336.778,20402.586,27.95
2019-05-31T02:45:00.000Z,,6626.719,23821.09,20203.571,27.95
2019-05-31T03:00:00.000Z,,6610.22,24103.249,19948.67,29.07
2019-05-31T03:15:00.000Z,,6613.568,24196.938,19997.249,29.07
2019-05-31T03:30:00.000Z,,6622.052,24471.185,19827.854,29.07
2019-05-31T03:45:00.000Z,,6621.393,25043.066,19552.275,29.07
2019-05-31T04:00:00.000Z,,6628.668,25711.815,19473.271,35
2019-05-31T04:15:00.000Z,,6623.771,26284.055,19659.477,35
2019-05-31T04:30:00.000Z,,6630.397,26812.848,19989.516,35
2019-05-31T04:45:00.000Z,,6630.297,27079.758,20186.967,35
2019-05-31T05:00:00.000Z,,6625.38,27502.026,20319.545,41.05
2019-05-31T05:15:00.000Z,,6630.906,27656.09,20500.737,41.05
2019-05-31T05:30:00.000Z,,6626.259,27866.012,20947.824,41.05
2019-05-31T05:45:00.000Z,,6630.397,28103.495,21481.208,41.05
2019-05-31T06:00:00.000Z,,6602.975,28328.087,22177.011,41.49
2019-05-31T06:15:00.000Z,,6526.947,28368.05,23281.894,41.49
2019-05-31T06:30:00.000Z,,6501.544,28287.557,24155.199,41.49
2019-05-31T06:45:00.000Z,,6496.248,28138.046,25051.501,41.49
2019-05-31T07:00:00.000Z,,6502.963,28070.369,26020.455,39.78
2019-05-31T07:15:00.000Z,,6501.854,27874.307,27033.485,39.78
2019-05-31T07:30:00.000Z,,6493.23,27757.04,28104.565,39.78
2019-05-31T07:45:00.000Z,,6488.963,27522.467,29274.103,39.78
2019-05-31T08:00:00.000Z,,6516.544,27731.05,30470.435,37
2019-05-31T08:15:00.000Z,,6502.913,27713.194,31418.754,37
2019-05-31T08:30:00.000Z,,6504.922,27480.003,32518.751,37
2019-05-31T08:45:00.000Z,,6512.687,27411.682,33536.81,37
2019-05-31T09:00:00.000Z,,6526.997,27885.203,34141.546,35.63
2019-05-31T09:15:00.000Z,,6517.164,27755.946,34481.246,35.63
2019-05-31T09:30:00.000Z,,6654.83,27900.192,34848.807,35.63
2019-05-31T09:45:00.000Z,,6720.325,27797.782,35532.086,35.63
2019-05-31T10:00:00.000Z,,6775.018,27528.882,35845.112,34.17
2019-05-31T10:15:00.000Z,,6791.357,27199.143,36056.648,34.17
2019-05-31T10:30:00.000Z,,6937.538,27070.119,36263.667,34.17
2019-05-31T10:45:00.000Z,,7074.514,27063.138,36226.774,34.17
2019-05-31T11:00:00.000Z,,7187.587,27485.808,36459.431,30.51
2019-05-31T11:15:00.000Z,,7325.134,27623.111,36389.184,30.51
2019-05-31T11:30:00.000Z,,7349.967,27834.402,36021.83,30.51
2019-05-31T11:45:00.000Z,,7354.024,28206.303,35773.868,30.51
2019-05-31T12:00:00.000Z,,7356.712,28047.863,35389.934,30
2019-05-31T12:15:00.000Z,,7345.8,28019.732,34980.295,30
2019-05-31T12:30:00.000Z,,7358.451,27856.066,34504.242,30
2019-05-31T12:45:00.000Z,,7255.751,27633.476,33979.192,30
2019-05-31T13:00:00.000Z,,7092.092,27143.754,33297.602,29.14
2019-05-31T13:15:00.000Z,,6904.64,27077.781,32890.112,29.14
2019-05-31T13:30:00.000Z,,6866.296,27177.493,32154.881,29.14
2019-05-31T13:45:00.000Z,,6860.07,27343.628,31490.795,29.14
2019-05-31T14:00:00.000Z,,6858.381,27683.753,30676.551,29.79
2019-05-31T14:15:00.000Z,,6872.682,27764.623,29798.746,29.79
2019-05-31T14:30:00.000Z,,7045.434,27936.454,29103.425,29.79
2019-05-31T14:45:00.000Z,,7234.276,28211.556,28293.243,29.79
2019-05-31T15:00:00.000Z,,7363.008,28127.565,27171.701,37.67
2019-05-31T15:15:00.000Z,,7434.329,28292.519,26274.628,37.67
2019-05-31T15:30:00.000Z,,7428.643,28626.321,25331.356,37.67
2019-05-31T15:45:00.000Z,,7421.328,28653.996,24486.23,37.67
2019-05-31T16:00:00.000Z,,7415.272,29055.836,23155.124,41.03
2019-05-31T16:15:00.000Z,,7427.004,29148.99,21933.722,41.03
2019-05-31T16:30:00.000Z,,7422.527,29252.978,20798.604,41.03
2019-05-31T16:45:00.000Z,,7427.194,29326.344,19616.245,41.03
2019-05-31T17:00:00.000Z,,7398.134,29394.606,18309.385,46.38
2019-05-31T17:15:00.000Z,,7403.361,29433.281,17304.471,46.38
2019-05-31T17:30:00.000Z,,7390.259,29453.995,16331.966,46.38
2019-05-31T17:45:00.000Z,,7202.357,29363.987,15532.17,46.38
2019-05-31T18:00:00.000Z,,7019.832,29132.048,14603.2,48.23
2019-05-31T18:15:00.000Z,,6886.163,28944.277,13734.604,48.23
2019-05-31T18:30:00.000Z,,6845.58,28932.716,13112.529,48.23
2019-05-31T18:45:00.000Z,,6848.138,28794.927,12729.489,48.23
2019-05-31T19:00:00.000Z,,6852.366,28885.851,12743.355,45.67
2019-05-31T19:15:00.000Z,,6836.047,28839.603,12759.908,45.67
2019-05-31T19:30:00.000Z,,6902.481,28968.07,12619.481,45.67
2019-05-31T19:45:00.000Z,,7079.151,29047.672,12557.435,45.67
2019-05-31T20:00:00.000Z,,7211.901,29216.775,12563.692,43.98
2019-05-31T20:15:00.000Z,,7235.815,29164.927,12547.661,43.98
2019-05-31T20:30:00.000Z,,7346.899,29281.252,12677.006,43.98
2019-05-31T20:45:00.000Z,,7416.472,29278.921,12845.355,43.98
2019-05-31T21:00:00.000Z,,7447.88,28895.209,13134.832,40
2019-05-31T21:15:00.000Z,,7435.079,28747.814,13094.016,40
2019-05-31T21:30:00.000Z,,7444.423,28765.73,13239.945,40
2019-05-31T21:45:00.000Z,,7417.441,28519.134,13260.542,40
2019-05-31T22:00:00.000Z,,7463.35,28119.041,13613.083,33.63
2019-05-31T22:15:00.000Z,,7455.485,27910.221,13571.082,33.63
2019-05-31T22:30:00.000Z,,7456.564,27599.462,13321.193,33.63
2019-05-31T22:45:00.000Z,,7443.103,27059.149,13396.185,33.63
2019-05-31T23:00:00.000Z,,7444.473,26541.632,13412.952,31.03
2019-05-31T23:15:00.000Z,,7443.223,26169.655,13337.761,31.03
2019-05-31T23:30:00.000Z,,7444.642,26075.341,13394.961,31.03
2019-05-31T23:45:00.000Z,,7437.247,25752.44,13531.822,31.03
2019-06-01T00:00:00.000Z,,7455.935,25377.578,13838.029,28.23
2019-06-01T00:15:00.000Z,,7446.201,25268.642,13903.984,28.23
2019-06-01T00:30:00.000Z,,7463.939,25189.316,13996.31,28.23
2019-06-01T00:45:00.000Z,,7471.084,25132.766,14179.605,28.23
2019-06-01T01:00:00.000Z,,7481.038,25282.253,14499.174,27.62
2019-06-01T01:15:00.000Z,,7477.45,25176.671,14717.263,27.62
2019-06-01T01:30:00.000Z,,7482.217,25093.772,14922.203,27.62
2019-06-01T01:45:00.000Z,,7455.745,24682.281,15196.72,27.62
2019-06-01T02:00:00.000Z,,7446.671,23796.006,15526.063,25.53
2019-06-01T02:15:00.000Z,,7437.697,23487.34,15669.457,25.53
2019-06-01T02:30:00.000Z,,7439.116,23451.371,15893.682,25.53
2019-06-01T02:45:00.000Z,,7457.134,23216.596,16171.844,25.53
2019-06-01T03:00:00.000Z,,7456.404,23033.931,16425.542,23.14
2019-06-01T03:15:00.000Z,,7453.127,22945.894,16874.724,23.14
2019-06-01T03:30:00.000Z,,7445.092,22805.517,17339.318,23.14
2019-06-01T03:45:00.000Z,,7429.263,22796.583,18153.007,23.14
2019-06-01T04:00:00.000Z,,7438.427,23465.135,18941.027,25.8
2019-06-01T04:15:00.000Z,,7439.576,23713.989,19495.696,25.8
2019-06-01T04:30:00.000Z,,7439.256,23615.754,20315.513,25.8
2019-06-01T04:45:00.000Z,,7435.389,23864.968,21030.151,25.8
2019-06-01T05:00:00.000Z,,7407.458,24512.729,21836.912,27.55
2019-06-01T05:15:00.000Z,,7419.15,24552.618,22715.987,27.55
2019-06-01T05:30:00.000Z,,7415.113,24675.17,23791.332,27.55
2019-06-01T05:45:00.000Z,,7413.604,24726.782,24931.699,27.55
2019-06-01T06:00:00.000Z,,7401.822,25203.256,26350.243,29.61
2019-06-01T06:15:00.000Z,,7404.8,25306.868,27857.042,29.61
2019-06-01T06:30:00.000Z,,7388.96,25236.382,29233.278,29.61
2019-06-01T06:45:00.000Z,,7372.162,24872.76,30595.809,29.61
2019-06-01T07:00:00.000Z,,7363.328,24630.423,32402.467,28.68
2019-06-01T07:15:00.000Z,,7355.703,24358.964,34335.569,28.68
2019-06-01T07:30:00.000Z,,7378.557,24247.329,36187.061,28.68
2019-06-01T07:45:00.000Z,,7381.335,23458.009,37995.181,28.68
2019-06-01T08:00:00.000Z,,7404.44,22455.637,39581.984,26.42
2019-06-01T08:15:00.000Z,,7404.52,22106.782,40923.305,26.42
2019-06-01T08:30:00.000Z,,7418.89,22031.793,42182.484,26.42
2019-06-01T08:45:00.000Z,,7415.272,21851.653,42968.778,26.42
2019-06-01T09:00:00.000Z,,7417.731,21841.322,43790.792,25.28
2019-06-01T09:15:00.000Z,,7408.367,21771.481,44388.002,25.28
2019-06-01T09:30:00.000Z,,7414.543,21855.724,44670.942,25.28
2019-06-01T09:45:00.000Z,,7408.427,21761.42,45204.461,25.28
2019-06-01T10:00:00.000Z,,7428.144,21688.627,45340.425,26.69
2019-06-01T10:15:00.000Z,,7415.852,21608.32,45748.397,26.69
2019-06-01T10:30:00.000Z,,7422.957,21578.971,45741.533,26.69
2019-06-01T10:45:00.000Z,,7407.118,21347.802,45935.454,26.69
2019-06-01T11:00:00.000Z,,7421.808,21296.585,46080.951,22.4
2019-06-01T11:15:00.000Z,,7407.857,21281.416,45834.443,22.4
2019-06-01T11:30:00.000Z,,7411.305,21333.701,45571.158,22.4
2019-06-01T11:45:00.000Z,,7365.656,21211.545,45225.336,22.4
2019-06-01T12:00:00.000Z,,7342.072,21288.7,44876.414,18.33
2019-06-01T12:15:00.000Z,,7366.156,21244.305,44290.95,18.33
2019-06-01T12:30:00.000Z,,7333.208,21117.556,43573.303,18.33
2019-06-01T12:45:00.000Z,,7325.434,21087.982,42708.846,18.33
2019-06-01T13:00:00.000Z,,7329.361,21115.272,41843.892,24.71
2019-06-01T13:15:00.000Z,,7330.25,21215.623,40923.538,24.71
2019-06-01T13:30:00.000Z,,7350.896,21402.09,40109.796,24.71
2019-06-01T13:45:00.000Z,,7380.506,21607.363,39033.829,24.71
2019-06-01T14:00:00.000Z,,7407.128,22173.75,37887.895,27.57
2019-06-01T14:15:00.000Z,,7438.956,22480.821,36422.878,27.57
2019-06-01T14:30:00.000Z,,7441.485,22683.461,34975.18,27.57
2019-06-01T14:45:00.000Z,,7448.78,23153.757,33365.767,27.57
2019-06-01T15:00:00.000Z,,7442.974,23588.466,31648.198,29.09
2019-06-01T15:15:00.000Z,,7468.236,24402.302,29888.866,29.09
2019-06-01T15:30:00.000Z,,7482.467,25324.5,28139.157,29.09
2019-06-01T15:45:00.000Z,,7480.658,25691.248,26524.658,29.09
2019-06-01T16:00:00.000Z,,7465.588,26640.129,24779.995,36.95
2019-06-01T16:15:00.000Z,,7514.995,27059.405,23027.265,36.95
2019-06-01T16:30:00.000Z,,7519.012,27257.205,21222.857,36.95
2019-06-01T16:45:00.000Z,,7528.805,27415.712,19519.636,36.95
2019-06-01T17:00:00.000Z,,7524.678,27610.97,17751.034,40.15
2019-06-01T17:15:00.000Z,,7536.37,27711.026,16315.59,40.15
2019-06-01T17:30:00.000Z,,7539.098,27835.983,15011.275,40.15
2019-06-01T17:45:00.000Z,,7551.22,27824.66,13949.879,40.15
2019-06-01T18:00:00.000Z,,7543.105,27826.339,13076.732,41.8
2019-06-01T18:15:00.000Z,,7546.683,27882.93,12246.268,41.8
2019-06-01T18:30:00.000Z,,7553.568,27861.028,11678.083,41.8
2019-06-01T18:45:00.000Z,,7556.666,27924.66,11232.599,41.8
2019-06-01T19:00:00.000Z,,7558.585,28110.368,10970.945,40.94
2019-06-01T19:15:00.000Z,,7558.395,28173.457,10921.151,40.94
2019-06-01T19:30:00.000Z,,7562.902,28196.689,10923.577,40.94
2019-06-01T19:45:00.000Z,,7562.422,28232.636,10933.963,40.94
2019-06-01T20:00:00.000Z,,7572.425,28285.631,11005.404,40.36
2019-06-01T20:15:00.000Z,,7570.167,28192.723,10869.047,40.36
2019-06-01T20:30:00.000Z,,7579.271,28276.913,10801.392,40.36
2019-06-01T20:45:00.000Z,,7582.768,28204.42,10752.169,40.36
2019-06-01T21:00:00.000Z,,7615.386,27923.822,10763.207,37.6
2019-06-01T21:15:00.000Z,,7604.414,27847.191,10726.77,37.6
2019-06-01T21:30:00.000Z,,7611.789,27675.673,10672.609,37.6
2019-06-01T21:45:00.000Z,,7584.277,27419.169,10504.269,37.6
2019-06-01T22:00:00.000Z,,7634.143,27045.374,10577.581,28.54
2019-06-01T22:15:00.000Z,,7628.907,26940.7,10553.232,28.54
2019-06-01T22:30:00.000Z,,7615.156,26736.533,10706.619,28.54
2019-06-01T22:45:00.000Z,,7594.76,26615.328,10638.262,28.54
2019-06-01T23:00:00.000Z,,7641.788,25696.865,11070.318,29
2019-06-01T23:15:00.000Z,,7643.077,25477.09,11176.14,29
2019-06-01T23:30:00.000Z,,7659.086,25188.591,11264.239,29
2019-06-01T23:45:00.000Z,,7661.365,24762.57,11397.174,29
2019-06-02T00:00:00.000Z,,7670.569,24565.418,11745.69,29.11
2019-06-02T00:15:00.000Z,,7664.213,24409.303,11733.674,29.11
2019-06-02T00:30:00.000Z,,7681.641,24249.805,11976.879,29.11
2019-06-02T00:45:00.000Z,,7682.91,23597.848,12211.971,29.11
2019-06-02T01:00:00.000Z,,7696.751,23232.802,12490.602,28.03
2019-06-02T01:15:00.000Z,,7694.153,23007.538,12815.496,28.03
2019-06-02T01:30:00.000Z,,7700.278,22887.932,13084.323,28.03
2019-06-02T01:45:00.000Z,,7702.767,22585.283,13315.816,28.03
2019-06-02T02:00:00.000Z,,7712.65,22311.291,13628.555,27.79
2019-06-02T02:15:00.000Z,,7703.906,22141.019,13853.004,27.79
2019-06-02T02:30:00.000Z,,7703.007,22058.809,14090.393,27.79
2019-06-02T02:45:00.000Z,,7707.463,21708.031,14303.227,27.79
2019-06-02T03:00:00.000Z,,7719.755,21435.447,14606.235,25.2
2019-06-02T03:15:00.000Z,,7713.999,21129.981,15107.409,25.2
2019-06-02T03:30:00.000Z,,7719.785,21211.387,15738.002,25.2
2019-06-02T03:45:00.000Z,,7721.034,21118.892,16336.439,25.2
2019-06-02T04:00:00.000Z,,7723.513,20958.345,17154.05,24.79
2019-06-02T04:15:00.000Z,,7724.732,20854.75,17819.512,24.79
2019-06-02T04:30:00.000Z,,7722.004,20851.026,18688.118,24.79
2019-06-02T04:45:00.000Z,,7704.805,20727.482,19626.429,24.79
2019-06-02T05:00:00.000Z,,7687.757,20710.856,20863.881,23.31
2019-06-02T05:15:00.000Z,,7697.53,20593.186,21833.333,23.31
2019-06-02T05:30:00.000Z,,7700.338,20676.381,22896.063,23.31
2019-06-02T05:45:00.000Z,,7696.701,20639.088,24079.224,23.31
2019-06-02T06:00:00.000Z,,7673.537,20555.172,25283.409,25.22
2019-06-02T06:15:00.000Z,,7678.523,20460.194,26533.157,25.22
2019-06-02T06:30:00.000Z,,7677.704,20545.654,27695.136,25.22
2019-06-02T06:45:00.000Z,,7677.174,20529.222,29138.914,25.22
2019-06-02T07:00:00.000Z,,7665.562,20582.606,30886.188,19.38
2019-06-02T07:15:00.000Z,,7663.234,20759.057,32284.923,19.38
2019-06-02T07:30:00.000Z,,7666.601,20689.337,33811.206,19.38
2019-06-02T07:45:00.000Z,,7657.348,20609.261,35210.685,19.38
2019-06-02T08:00:00.000Z,,7661.115,20619.995,36860.54,11.76
2019-06-02T08:15:00.000Z,,7612.008,20464.807,38145.657,11.76
2019-06-02T08:30:00.000Z,,7388.131,20297.593,39509.424,11.76
2019-06-02T08:45:00.000Z,,7343.361,20144.119,40663.359,11.76
2019-06-02T09:00:00.000Z,,7349.727,20206.784,41801.049,11.9
2019-06-02T09:15:00.000Z,,7346.779,20087.179,42943.313,11.9
2019-06-02T09:30:00.000Z,,7344.551,19996.716,43846.308,11.9
2019-06-02T09:45:00.000Z,,7347.668,19880.244,44658.647,11.9
2019-06-02T10:00:00.000Z,,7356.942,19945.934,45442.637,8.91
2019-06-02T10:15:00.000Z,,7353.634,19843.306,46013.155,8.91
2019-06-02T10:30:00.000Z,,7354.044,19922.592,46427.41,8.91
2019-06-02T10:45:00.000Z,,7342.782,19725.449,46910.482,8.91
2019-06-02T11:00:00.000Z,,7347.958,19482.407,47434.826,3.5
2019-06-02T11:15:00.000Z,,7343.092,19299.292,47454.486,3.5
2019-06-02T11:30:00.000Z,,7333.368,19285.195,47511.452,3.5
2019-06-02T11:45:00.000Z,,7333.708,19206.597,47643.027,3.5
2019-06-02T12:00:00.000Z,,7368.564,19248.973,47739.766,-9.02
2019-06-02T12:15:00.000Z,,7337.216,19123.529,47314.577,-9.02
2019-06-02T12:30:00.000Z,,7340.773,19216.895,46844.373,-9.02
2019-06-02T12:45:00.000Z,,7312.442,19222.35,46291.468,-9.02
2019-06-02T13:00:00.000Z,,7287.559,19219.478,45674.668,-0.48
2019-06-02T13:15:00.000Z,,7293.935,19196.154,44978.381,-0.48
2019-06-02T13:30:00.000Z,,7290.118,19244.364,44198.255,-0.48
2019-06-02T13:45:00.000Z,,7294.225,19194.673,43391.944,-0.48
2019-06-02T14:00:00.000Z,,7287.2,19360.256,42310.26,3.5
2019-06-02T14:15:00.000Z,,7299.901,19554.039,41034.894,3.5
2019-06-02T14:30:00.000Z,,7337.945,19603.514,39680.772,3.5
2019-06-02T14:45:00.000Z,,7365.956,19664.415,38096.882,3.5
2019-06-02T15:00:00.000Z,,7369.633,20076.872,36454.443,23.49
2019-06-02T15:15:00.000Z,,7396.006,20314.584,34839.775,23.49
2019-06-02T15:30:00.000Z,,7429.333,20802.094,33094.518,23.49
2019-06-02T15:45:00.000Z,,7472.533,21534.031,31318.557,23.49
2019-06-02T16:00:00.000Z,,7471.574,22547.94,29166.349,31.24
2019-06-02T16:15:00.000Z,,7487.593,23404.904,27407.668,31.24
2019-06-02T16:30:00.000Z,,7488.073,23815.811,25796.974,31.24
2019-06-02T16:45:00.000Z,,7494.199,24202.251,24057.083,31.24
2019-06-02T17:00:00.000Z,,7479.129,24429.402,22198.024,37.41
2019-06-02T17:15:00.000Z,,7487.793,24511.893,20793.904,37.41
2019-06-02T17:30:00.000Z,,7489.222,24810.659,19617.106,37.41
2019-06-02T17:45:00.000Z,,7491.491,24828.216,18597.43,37.41
2019-06-02T18:00:00.000Z,,7485.794,24790.906,17581.446,38.13
2019-06-02T18:15:00.000Z,,7497.147,24863.821,17070.304,38.13
2019-06-02T18:30:00.000Z,,7500.824,25174.186,16711.132,38.13
2019-06-02T18:45:00.000Z,,7501.764,25143.798,16823.701,38.13
2019-06-02T19:00:00.000Z,,7508.249,25550.648,17517.087,37.14
2019-06-02T19:15:00.000Z,,7514.815,25371.812,18088.885,37.14
2019-06-02T19:30:00.000Z,,7520.641,25556.091,18539.821,37.14
2019-06-02T19:45:00.000Z,,7521.58,25602.106,19052.447,37.14
2019-06-02T20:00:00.000Z,,7530.184,25572.911,20224.422,37.12
2019-06-02T20:15:00.000Z,,7528.036,25492.671,21346.751,37.12
2019-06-02T20:30:00.000Z,,7528.775,25597.932,22368.458,37.12
2019-06-02T20:45:00.000Z,,7525.108,25598.52,23215.454,37.12
2019-06-02T21:00:00.000Z,,7544.684,25548.501,24806.757,29.85
2019-06-02T21:15:00.000Z,,7514.745,25352.33,25900.1,29.85
2019-06-02T21:30:00.000Z,,7531.024,25141.808,26877.188,29.85
2019-06-02T21:45:00.000Z,,7465.768,24425.947,27314.336,29.85
2019-06-02T22:00:00.000Z,,7516.354,23163.176,27739.802,26.57
2019-06-02T22:15:00.000Z,,7503.862,23156.038,27801.961,26.57
2019-06-02T22:30:00.000Z,,7490.951,22763.196,27955.717,26.57
2019-06-02T22:45:00.000Z,,7487.523,22023.824,27768.8,26.57
2019-06-02T23:00:00.000Z,,7512.106,21306.447,27755.499,23.34
2019-06-02T23:15:00.000Z,,7487.303,20937.467,27900.324,23.34
2019-06-02T23:30:00.000Z,,7514.545,20990.265,28094.873,23.34
2019-06-02T23:45:00.000Z,,7503.442,20710.805,27948.642,23.34
2019-06-03T00:00:00.000Z,,7508.439,20305.075,27484.833,20.78
2019-06-03T00:15:00.000Z,,7477.61,20332.463,26946.493,20.78
2019-06-03T00:30:00.000Z,,7496.397,20454.436,26190.517,20.78
2019-06-03T00:45:00.000Z,,7505.291,20574.14,25437.384,20.78
2019-06-03T01:00:00.000Z,,7534.831,20827.157,24946.225,19.97
2019-06-03T01:15:00.000Z,,7546.063,20894.273,24188.63,19.97
2019-06-03T01:30:00.000Z,,7564.531,21157.367,23425.301,19.97
2019-06-03T01:45:00.000Z,,7599.507,21636.514,22482.798,19.97
2019-06-03T02:00:00.000Z,,7624.42,22755.335,21562.736,19.64
2019-06-03T02:15:00.000Z,,7634.823,23100.42,21399.918,19.64
2019-06-03T02:30:00.000Z,,7642.788,23380.855,21718.16,19.64
2019-06-03T02:45:00.000Z,,7653.99,23885.93,21689.384,19.64
2019-06-03T03:00:00.000Z,,7617.235,25048.997,21881.021,24.04
2019-06-03T03:15:00.000Z,,7612.198,25753.719,22355.834,24.04
2019-06-03T03:30:00.000Z,,7655.779,25859.855,22383.837,24.04
2019-06-03T03:45:00.000Z,,7661.984,26661.072,22320.777,24.04
2019-06-03T04:00:00.000Z,,7649.043,27853.794,22546.092,40.62
2019-06-03T04:15:00.000Z,,7663.453,29383.113,22939.765,40.62
2019-06-03T04:30:00.000Z,,7657.607,30674.239,23336.051,40.62
2019-06-03T04:45:00.000Z,,7670.768,31599.251,23568.268,40.62
2019-06-03T05:00:00.000Z,,7683.5,33056.79,23799.813,44.92
2019-06-03T05:15:00.000Z,,7686.008,34007.845,24147.569,44.92
2019-06-03T05:30:00.000Z,,7686.828,34723.944,24792.848,44.92
2019-06-03T05:45:00.000Z,,7689.086,35003.278,25479.856,44.92
2019-06-03T06:00:00.000Z,,7684.899,35399.151,26204.918,45.02
2019-06-03T06:15:00.000Z,,7696.511,35601.673,27215.852,45.02
2019-06-03T06:30:00.000Z,,7692.734,35672.114,28238.489,45.02
2019-06-03T06:45:00.000Z,,7689.646,35947.729,29277.118,45.02
2019-06-03T07:00:00.000Z,,7696.811,36241.37,30381.893,41.81
2019-06-03T07:15:00.000Z,,7692.973,36585.986,31628.535,41.81
2019-06-03T07:30:00.000Z,,7694.272,36730.074,33011.365,41.81
2019-06-03T07:45:00.000Z,,7684.459,36764.165,34235.308,41.81
2019-06-03T08:00:00.000Z,,7685.239,36298.68,35302.787,39.36
2019-06-03T08:15:00.000Z,,7677.644,36060.915,36508.933,39.36
2019-06-03T08:30:00.000Z,,7683.64,36130.78,37402.662,39.36
2019-06-03T08:45:00.000Z,,7679.343,36125.922,38331.798,39.36
2019-06-03T09:00:00.000Z,,7692.883,36456.428,39282.896,37.71
2019-06-03T09:15:00.000Z,,7690.435,36391.159,40160.218,37.71
2019-06-03T09:30:00.000Z,,7688.776,36653.504,40654.31,37.71
2019-06-03T09:45:00.000Z,,7679.213,36594.536,41129.431,37.71
2019-06-03T10:00:00.000Z,,7689.456,36726.011,41787.591,36.25
2019-06-03T10:15:00.000Z,,7692.364,36717.664,42327.876,36.25
2019-06-03T10:30:00.000Z,,7690.485,36768.504,42958.478,36.25
2019-06-03T10:45:00.000Z,,7672.687,36657.271,43305.685,36.25
2019-06-03T11:00:00.000Z,,7697.5,36759.912,43534.011,35.46
2019-06-03T11:15:00.000Z,,7695.032,36622.266,43412.148,35.46
2019-06-03T11:30:00.000Z,,7703.556,36650.14,43587.017,35.46
2019-06-03T11:45:00.000Z,,7697.161,36484.573,43726.016,35.46
2019-06-03T12:00:00.000Z,,7707.843,36646.578,43675.343,35.23
2019-06-03T12:15:00.000Z,,7712.93,36626.083,43102.298,35.23
2019-06-03T12:30:00.000Z,,7722.423,36485.742,42613.557,35.23
2019-06-03T12:45:00.000Z,,7720.984,36366.996,41223.665,35.23
2019-06-03T13:00:00.000Z,,7728.289,36503.444,40244.2,35.68
2019-06-03T13:15:00.000Z,,7722.203,36378.964,38942.181,35.68
2019-06-03T13:30:00.000Z,,7720.804,36401.498,37512.583,35.68
2019-06-03T13:45:00.000Z,,7723.073,36366.38,36159.753,35.68
2019-06-03T14:00:00.000Z,,7726.121,36745.151,34592.107,35.69
2019-06-03T14:15:00.000Z,,7737.433,36876.809,32941.612,35.69
2019-06-03T14:30:00.000Z,,7746.377,37127.867,31473.141,35.69
2019-06-03T14:45:00.000Z,,7748.556,37429.234,30390.138,35.69
2019-06-03T15:00:00.000Z,,7735.654,37905.703,29267.626,42.97
2019-06-03T15:15:00.000Z,,7750.634,38337.914,27871.403,42.97
2019-06-03T15:30:00.000Z,,7767.053,38485.178,26171.216,42.97
2019-06-03T15:45:00.000Z,,7777.746,38833.846,24537.685,42.97
2019-06-03T16:00:00.000Z,,7776.407,39134.03,22874.968,45.42
2019-06-03T16:15:00.000Z,,7799.341,39394.692,21342.029,45.42
2019-06-03T16:30:00.000Z,,7801.529,39689.864,20332.841,45.42
2019-06-03T16:45:00.000Z,,7803.138,40052.293,19723.958,45.42
2019-06-03T17:00:00.000Z,,7799.261,40354.689,19366.923,50.5
2019-06-03T17:15:00.000Z,,7818.128,40294.159,19413.587,50.5
2019-06-03T17:30:00.000Z,,7818.988,40263.869,18819.05,50.5
2019-06-03T17:45:00.000Z,,7819.237,40050.474,18010.247,50.5
2019-06-03T18:00:00.000Z,,7818.008,39958.364,16902.459,48.98
